C_NATIONKEY,C_ACCTBAL,CORR1,CORR2,C_MKTSEGMENT,C_PHONE
9,955,514,361,2,8649
0,7199,728,72,1,3324
17,1372,567,535,4,1924
24,141,672,586,3,1357
11,1685,75,922,1,8710
5,9029,216,1035,1,3973
2,1515,820,622,2,5969
7,10921,502,243,1,3484
19,5593,962,1104,2,4326
21,3311,498,1082,1,5751
24,7252,780,529,3,4595
9,2811,162,808,1,6288
14,5690,166,225,1,8507
20,2877,752,471,1,9247
22,1250,313,267,1,4595
4,1596,729,203,1,8608
9,10977,996,1093,2,1509
12,3933,868,969,1,3831
4,4124,725,438,3,6570
21,71,466,227,0,4482
5,965,854,515,0,6541
8,1962,261,281,4,6938
23,7055,379,723,3,9542
7,4858,223,321,1,4886
20,9334,283,1013,2,2479
11,2480,69,247,3,9246
17,9564,786,365,3,9226
3,8452,929,433,0,228
23,1250,504,614,3,5758
16,10944,887,790,4,5765
1,5981,531,570,1,1085
13,2089,145,629,0,6061
21,6294,358,200,1,2451
13,8294,244,869,2,9246
0,9690,262,995,2,9318
5,1939,998,73,0,8261
4,2782,357,332,4,2714
11,5979,474,604,1,5967
12,7884,729,391,1,5967
23,4788,854,361,0,9637
6,8852,707,606,4,8070
9,2025,689,774,0,104
16,4979,293,1079,3,8507
15,440,288,650,0,4395
5,3079,842,820,2,1074
6,3913,442,281,4,8172
2,9980,377,927,1,5010
12,2166,819,289,3,7412
18,5707,688,408,2,1924
14,10032,912,919,4,9542
12,1372,447,341,4,36
6,9328,259,601,3,7087
12,3983,752,303,3,1924
3,10206,19,353,3,6369
19,2216,516,727,0,4326
2,2806,148,819,1,6399
20,2771,879,1054,2,8947
15,556,149,1072,2,1924
0,4050,706,677,2,3715
20,7345,926,445,1,2479
18,10206,251,832,2,8982
18,9747,594,620,0,2709
15,5490,574,551,1,123
2,10620,267,1063,4,1384
21,2068,580,408,2,3831
11,2263,53,664,3,2479
24,8722,246,334,4,9616
7,3043,901,500,1,7150
24,5740,946,264,4,4395
22,8613,457,778,3,9542
12,3933,924,151,4,6870
2,4804,505,580,0,6685
14,2977,55,197,3,6409
10,10384,565,746,2,9226
0,294,55,228,3,1110
6,8794,743,996,0,7295
9,9174,400,1009,3,5862
22,5195,238,136,4,4973
23,2725,129,735,0,9247
24,10015,546,861,1,8507
3,7971,241,870,3,5689
11,1934,462,174,3,9616
1,8721,42,124,0,7122
12,2961,749,501,2,6870
24,8285,37,611,1,9637
22,8043,535,1050,0,8710
24,10712,47,225,3,2709
4,1992,535,1050,3,4921
19,9226,138,410,1,1357
4,5548,947,436,1,209
1,2663,478,233,2,3734
8,3894,924,656,2,6453
13,3537,822,122,0,5967
7,1630,255,685,0,8844
15,6123,555,333,4,1899
3,3691,775,352,0,3329
4,1351,674,861,4,293
4,8673,505,301,0,1428
23,5979,360,823,3,2451
7,5556,79,1076,0,9370
15,3933,14,379,0,4395
4,2689,359,704,4,5874
23,10015,224,594,4,7327
10,5480,754,271,1,4595
7,246,303,867,1,2034
11,2991,929,769,0,5444
20,6745,298,160,4,4182
18,10699,836,946,3,9616
9,1372,609,985,0,1369
24,493,270,512,4,9247
24,7780,968,848,1,1899
14,2239,129,1023,1,4395
18,4817,592,636,2,1357
10,7247,203,702,3,9616
16,1391,529,494,3,4326
11,7668,938,342,0,8710
6,9432,175,1119,0,4712
15,1685,245,457,4,9616
6,8800,772,550,4,8311
21,3299,531,570,1,3814
19,7884,815,912,2,4326
5,6675,700,279,2,2143
23,8847,600,793,4,4595
13,6247,859,405,2,3814
13,2725,138,906,0,5444
9,7398,552,999,1,4962
10,5975,839,615,4,1357
8,907,176,545,3,6053
11,5928,751,217,1,2873
2,5674,809,825,4,8241
18,9334,697,811,0,2451
8,4817,204,182,4,1088
15,8373,196,948,3,2709
24,4066,430,243,0,5444
3,599,19,815,0,2679
9,9615,786,568,4,2897
10,9474,938,670,2,6061
3,10361,538,480,0,8116
8,10465,481,890,2,7451
5,5886,793,681,2,1234
24,4858,236,249,2,1899
8,10253,808,337,1,6409
3,502,645,436,4,5292
13,10977,319,328,0,5444
21,5630,889,718,0,3688
17,4549,237,286,1,8507
8,10811,373,729,2,4360
19,9388,796,768,2,6550
14,9334,645,436,2,7412
0,3832,678,1003,2,8506
20,7884,75,922,4,4973
2,1891,676,510,0,2282
0,6222,71,1018,2,4189
20,5593,307,205,2,3814
18,680,896,1119,3,2873
9,6915,43,566,1,1828
24,4979,650,556,1,8982
16,127,679,698,3,9637
23,1250,945,797,3,7327
3,8847,3,473,2,7643
6,7003,788,802,0,4514
8,30,610,334,4,6178
19,1560,314,725,1,4395
17,7445,922,615,3,9616
16,10015,846,302,0,2873
17,4454,281,511,0,6456
8,10218,824,1010,1,5579
13,7402,651,581,4,1357
24,5933,292,617,3,7327
19,9241,355,452,2,6870
13,556,50,691,0,5765
7,3281,508,197,2,5376
23,6294,380,222,3,9226
0,817,238,306,0,1552
17,2089,197,201,0,5765
2,4557,240,832,1,1930
15,10028,864,346,0,9542
13,2908,616,883,2,6870
11,8625,88,1068,0,9637
14,2089,753,560,1,4973
2,8243,607,627,0,7581
13,3367,885,895,2,5758
2,5758,708,339,3,9229
11,6852,482,786,0,8710
15,4817,230,961,3,8982
3,9357,939,396,4,2429
12,7445,775,352,1,4326
3,493,651,277,1,9698
21,4400,980,195,1,36
4,5762,760,3,1,9770
13,6194,135,232,3,8507
17,493,4,994,1,7412
4,3879,874,607,3,2293
9,10096,94,802,4,5202
7,1935,642,662,1,9396
10,143,378,814,2,8217
17,4336,853,291,4,3831
21,4336,437,157,1,1357
5,8049,857,117,1,7369
16,1282,501,732,4,5444
12,440,602,652,1,4595
13,4501,803,333,0,4172
24,2558,179,387,2,8982
6,1519,428,1058,1,4831
10,8294,114,1063,4,9246
4,4804,977,413,4,390
12,9617,426,734,3,9246
5,6555,986,807,0,5309
21,2239,900,639,3,1899
19,10032,331,937,2,4973
15,6735,312,368,1,1967
2,8069,398,982,4,4852
0,1080,642,607,0,5395
21,2216,919,393,2,5967
17,2342,325,295,3,9226
5,10094,757,122,1,2218
5,7650,862,676,3,662
24,8009,671,120,3,2451
21,4797,157,496,0,9542
12,5556,244,869,4,8982
4,3576,456,1064,1,4738
20,1250,508,920,0,2451
22,9272,894,398,2,9226
6,9959,523,585,2,5438
23,2959,282,245,4,7412
13,554,903,339,1,6870
5,2373,687,654,0,1051
6,10819,262,497,2,588
24,2845,511,499,2,3831
24,7287,284,762,2,2451
3,6390,103,1007,0,6000
4,5885,656,809,4,4099
24,4323,36,614,0,3831
3,1072,886,330,0,4194
7,5802,618,761,4,6771
13,4400,481,607,2,5758
11,6347,812,957,2,1924
16,4788,422,429,4,8710
3,5784,527,989,2,9338
12,2216,127,965,1,6870
9,2961,828,298,3,7128
22,6191,959,153,4,9226
13,4333,282,280,0,7327
9,2025,690,160,0,4743
8,4115,769,829,1,7127
23,8043,283,817,3,6870
16,290,437,950,2,2479
5,5590,834,174,1,1678
23,493,372,148,0,36
13,6047,856,1024,2,8507
15,8625,440,180,3,7412
20,7632,734,599,3,9226
19,9174,241,583,3,9226
23,10112,163,994,3,7412
15,7798,808,400,4,9859
4,3265,259,657,1,1732
16,2654,1000,826,4,36
17,4323,845,401,3,9247
2,3082,981,1037,0,5105
6,9615,44,935,2,7016
16,6605,836,699,3,1924
22,7287,790,554,2,36
17,9747,2,250,1,1357
5,2801,785,601,2,2256
11,5593,324,496,1,9542
5,3103,488,757,2,632
16,3342,610,1031,4,63
19,6017,552,865,4,6061
17,7884,979,517,2,4973
21,2404,113,761,2,9616
14,1372,389,486,1,8982
13,1032,646,260,2,9616
24,4333,424,316,4,1899
17,1391,500,464,0,3831
20,4979,387,940,4,8982
2,8080,833,264,4,6352
9,4544,35,650,0,9206
16,9547,205,1009,0,4395
15,4066,582,716,4,8982
7,1292,74,717,4,8091
7,4549,31,742,2,1191
9,6854,893,102,1,6949
12,1032,792,587,4,8710
1,2166,511,456,1,55
2,9568,802,259,3,1145
14,8505,41,296,0,2479
17,7884,530,218,2,2709
1,7569,682,129,0,6497
24,5118,652,777,0,5765
11,2601,381,931,2,4595
16,5979,111,828,3,8710
1,4804,519,571,4,4368
5,10991,219,444,2,4907
3,7580,599,834,1,991
7,2343,662,445,3,5402
16,6852,185,159,2,2873
4,3053,638,910,1,6224
16,4331,624,172,4,3831
15,6194,839,615,0,6061
16,4333,133,950,1,6870
2,4768,499,791,4,660
15,9334,404,200,2,2709
3,5869,393,1034,2,4559
12,9615,847,629,4,6061
17,3983,248,228,2,1924
7,1699,363,822,1,5738
24,4817,20,245,0,2873
5,10168,882,783,3,5646
3,2239,300,319,4,2639
9,228,289,662,3,9901
20,5698,791,999,3,2873
20,516,928,233,0,768
24,1934,907,1050,3,9637
8,2089,169,805,0,1094
8,2970,710,822,4,1237
10,2216,231,249,3,1899
16,1707,265,575,0,9616
23,9747,573,598,1,9637
18,3933,926,1069,1,8710
3,1391,442,244,1,627
14,8373,804,460,0,3814
8,4717,387,952,4,414
1,2870,87,119,1,4505
24,1912,986,1026,3,1357
20,10431,881,137,4,5765
6,6300,47,447,3,6223
16,10107,613,997,1,4326
19,5556,823,477,4,8982
20,1032,329,941,1,891
23,10112,632,130,2,891
13,4333,720,328,4,5765
9,6140,628,860,3,516
15,5979,749,464,3,8982
24,8373,934,112,3,7327
9,8831,545,381,0,374
14,4817,377,927,3,2873
9,7793,288,169,2,3435
24,9387,645,188,4,8095
19,1155,33,303,1,2451
5,8759,796,542,3,4803
2,5866,269,358,0,9007
7,5985,187,877,0,1129
22,4643,441,191,0,2479
18,1416,633,110,0,9637
4,3833,871,364,1,4776
7,10719,4,201,4,9086
8,6630,894,784,0,1129
5,9615,419,187,3,5848
8,9926,599,272,0,8550
1,9909,831,441,0,5695
22,6017,129,730,3,5758
24,10590,328,695,3,2873
2,8580,909,529,0,4093
15,10369,496,597,4,1899
18,4885,652,88,4,36
8,9512,8,22,0,9166
7,8890,36,983,4,7485
24,4858,260,253,3,4395
24,3537,968,439,3,9247
9,2241,623,884,2,7816
14,688,386,393,2,9875
19,2725,965,250,3,1357
0,2970,65,841,4,3308
3,667,214,891,2,9340
21,7465,612,688,3,4395
9,2335,318,346,1,9015
13,1943,123,1057,3,8982
15,10032,337,1019,3,2479
22,1250,783,967,4,9616
24,4817,980,555,4,5967
1,8085,743,1082,4,8405
11,4400,967,523,0,7412
7,278,727,404,1,4026
15,2190,628,509,2,36
12,9719,593,480,4,36
0,4096,574,750,3,4773
14,7884,730,466,3,4973
9,4431,960,1030,4,959
13,6017,635,480,4,9246
18,1004,879,276,2,4832
13,10369,23,384,3,1924
6,8620,903,140,0,4510
15,7884,870,964,2,4326
17,1707,110,763,0,9542
5,4061,373,99,2,9555
4,2826,871,625,2,7438
1,7664,629,748,4,4899
21,10934,786,221,3,8928
22,8670,85,156,2,5903
4,5180,945,999,4,9320
7,6918,871,1074,0,4893
19,2991,669,541,4,891
3,8900,481,1040,3,2760
13,3983,64,258,1,7417
22,6047,197,716,2,891
14,2263,913,276,0,2873
7,1730,556,660,4,665
14,2806,133,855,0,2479
15,1943,228,739,3,8982
20,1707,886,961,3,9616
17,6247,719,1099,4,4395
21,755,521,632,1,2451
9,3991,603,386,1,1444
17,3299,441,638,3,7417
14,10081,111,112,3,7327
22,8373,879,604,1,5765
18,7760,897,249,3,6061
20,2376,277,682,0,9836
23,4979,208,979,4,5758
3,1943,169,233,1,5336
5,209,702,808,0,2737
5,3828,922,769,3,5042
0,6165,934,720,2,8926
3,10112,646,251,3,4759
8,6017,830,1014,1,6663
14,2263,521,687,3,1357
21,493,29,396,4,1357
18,10696,370,834,4,2479
19,2991,394,199,3,2873
24,7681,416,143,0,9542
0,2885,435,982,0,6083
13,4610,30,416,2,9637
0,1447,796,449,4,4761
17,8625,160,887,2,5444
10,5379,959,1026,1,36
4,1558,165,571,4,2906
23,5556,675,572,3,9226
10,1992,543,590,0,5967
17,3080,851,402,0,9616
9,6170,616,878,0,4242
3,5169,38,173,1,1095
0,4584,176,1085,2,9880
21,9617,382,143,3,7417
4,5218,256,624,3,8544
24,3537,436,295,4,891
21,10206,860,143,4,9542
5,4914,230,241,3,4376
12,9747,412,574,0,5444
0,7187,998,22,4,1991
7,7430,406,377,0,5946
0,8505,133,862,3,9489
5,6378,400,442,1,3015
0,4804,684,979,1,4421
0,8049,714,656,3,9337
12,7133,709,202,0,4973
7,4408,597,149,1,2610
23,10206,777,302,3,8982
19,7984,457,429,1,5208
7,2480,963,889,0,7712
17,10112,885,339,3,7327
20,7884,561,313,4,4973
9,3407,228,908,4,9940
4,6244,324,994,0,4166
6,5064,560,471,3,1239
5,4683,750,255,4,3036
6,7292,579,206,4,8782
14,2480,444,646,1,6061
19,2601,443,957,3,1924
8,508,222,169,3,6848
13,7252,665,653,0,2451
22,4066,481,450,0,2451
1,8449,692,173,0,2303
6,10154,845,141,2,859
12,8171,809,1033,2,8812
7,8759,197,661,4,7225
21,4804,799,265,2,8710
23,8625,245,243,3,9637
21,2601,502,629,3,2479
3,1033,648,627,1,180
0,4236,5,935,3,3813
10,1027,926,99,2,8507
11,1707,972,794,2,9246
22,2913,326,464,0,9542
22,3733,844,572,4,2479
2,8423,632,261,2,944
7,7980,266,271,3,8611
2,2662,392,383,0,1774
14,8373,914,370,3,4973
23,2393,118,707,0,4656
16,10206,76,948,0,9616
15,1934,776,137,3,5765
4,8215,79,1073,3,4046
14,1934,997,457,0,3831
4,10052,143,917,3,8737
7,10083,857,545,4,4014
7,7513,607,582,3,6510
19,5857,255,854,4,4595
21,1230,721,222,1,4395
11,10112,600,472,4,1899
17,2239,569,1106,1,8507
19,9617,107,702,3,7327
21,3403,663,404,2,4973
0,3309,327,435,4,5510
21,2216,497,613,1,7412
13,4860,84,468,2,9637
19,7760,561,948,0,2709
20,2994,296,1095,0,8982
22,6690,166,505,2,891
6,5441,240,807,0,5411
6,5793,537,644,2,4576
3,10032,578,425,4,1300
20,10206,261,1071,2,4395
10,9615,566,591,2,1899
5,3955,945,631,3,6009
19,6347,849,1006,4,7412
10,7125,202,692,1,9637
11,9329,902,853,0,919
15,5281,682,997,2,1924
0,1342,764,798,4,6717
23,3983,862,395,3,9226
6,3625,74,228,3,5266
9,735,534,843,2,4800
6,1707,712,158,3,5237
9,4804,462,858,2,8608
13,2239,119,668,2,9226
1,4968,428,1043,1,9538
14,1707,957,891,0,9542
22,2879,121,246,1,5765
18,8861,578,690,4,36
1,10434,882,1022,1,1312
4,282,908,545,0,35
22,7760,367,327,2,9246
5,4698,713,844,3,2524
19,730,753,750,3,6870
12,5979,411,423,0,4973
13,2195,935,835,0,9247
23,3299,890,595,3,4973
3,4998,157,939,1,7541
1,7035,701,296,1,3662
20,8294,794,804,4,9247
9,3176,312,437,2,3547
23,2725,973,724,0,9542
9,7905,559,670,4,7793
0,7025,987,1134,3,7290
5,1107,622,193,2,6589
14,2991,173,114,0,7327
15,4804,254,213,0,3814
23,1685,817,896,3,8982
7,7460,166,600,1,177
8,6538,989,240,2,9355
10,6247,859,811,3,7412
16,6889,315,783,4,5967
16,1032,676,510,1,7412
1,6645,44,222,3,937
1,2184,148,252,0,7449
9,6868,170,100,0,3762
15,4417,906,496,2,1899
12,2877,364,673,2,6061
12,1250,651,1107,0,4595
5,8851,169,872,3,8422
4,8894,582,404,2,5626
3,8847,829,724,0,5434
2,2448,709,724,4,360
14,6294,911,942,0,6870
4,9763,63,454,1,1958
8,4619,456,1085,1,1322
18,1934,361,893,4,4326
6,4983,357,1039,3,2299
9,1956,929,877,4,2767
5,4441,103,1007,3,1752
23,8806,561,1077,4,4973
6,6308,467,252,4,1990
21,6294,504,131,0,3814
8,5212,796,561,3,1976
24,2961,655,757,3,5967
23,2845,265,176,3,2873
11,2263,59,363,2,9542
7,6666,621,542,2,3800
21,10112,484,1105,2,9616
17,4531,272,363,4,9616
24,1943,279,209,4,2709
11,1862,345,868,2,5094
22,5118,342,955,0,1924
15,1660,946,653,3,1285
5,118,153,439,3,8626
24,2879,80,615,4,8710
3,10044,888,874,2,2623
11,8809,120,1024,2,1253
19,8625,18,122,4,5967
24,119,542,570,1,9226
10,8294,15,919,3,8507
16,6370,730,799,0,9247
15,1943,991,1003,4,2479
5,4414,436,948,3,7767
0,9588,965,1089,4,7621
24,2601,716,921,0,8710
15,8847,346,601,2,2709
15,2782,139,805,0,3814
14,2845,252,894,4,9637
24,4229,162,735,1,1899
15,6194,38,285,4,5967
2,10505,661,441,1,2936
2,228,153,457,3,17
17,5703,747,1025,1,7327
8,10262,720,802,4,1888
16,1880,885,908,3,1062
17,8505,661,441,4,6061
24,4323,770,143,3,7417
15,8301,257,339,4,9261
20,2879,358,375,1,8982
19,10944,572,312,3,4973
19,2654,573,361,2,9616
19,10984,814,839,4,3831
4,10266,227,640,2,9849
6,3792,290,1106,1,6898
16,1250,590,336,4,7412
21,4804,559,779,2,5967
2,4909,860,725,1,7199
21,586,190,855,1,2479
13,5593,123,675,2,1899
9,416,29,870,0,2649
11,5118,760,574,3,7327
14,4858,627,570,4,2479
2,196,870,981,3,4867
3,4550,239,911,0,9897
6,9620,658,509,0,2839
12,1916,132,995,4,7503
12,3767,997,1110,0,5967
7,10081,541,958,3,4882
7,9764,612,895,4,2541
4,8167,30,1049,0,1963
21,2239,47,915,2,1899
10,8847,972,325,2,2479
7,4698,963,889,2,2910
15,2806,869,374,3,8982
2,9405,112,136,0,520
9,4417,814,839,2,1156
13,10944,339,933,0,5758
23,10944,611,109,3,3831
12,10977,253,299,0,7417
7,10488,143,647,3,5380
18,1335,551,559,0,4395
10,5556,987,1027,3,3831
6,10155,433,985,1,8637
17,10575,862,395,4,4326
7,1606,293,418,4,8919
12,4549,766,99,4,4973
2,2601,788,227,2,7294
5,5660,858,154,2,1798
23,1943,888,479,3,3814
3,6832,799,841,4,9831
7,4111,125,728,1,8996
0,3815,375,469,4,2778
19,9617,455,919,0,4395
18,1934,109,667,0,5967
24,2877,120,439,2,9247
3,6720,240,968,4,9112
14,1945,70,766,1,2709
24,1848,708,100,4,8507
22,2216,818,802,0,5967
7,5747,543,368,0,8430
3,3181,15,714,0,8408
1,2845,142,564,2,4826
12,9747,28,1016,4,7412
14,8043,543,511,3,3831
4,2564,783,1106,3,1367
19,5593,470,932,3,4973
24,10944,326,559,3,7417
7,9885,250,419,4,9923
8,7581,502,192,3,5227
6,6783,990,82,0,3487
4,6047,762,292,0,4514
18,10015,562,406,2,2709
11,10032,271,760,1,1357
0,3560,188,524,3,8462
5,1812,81,697,4,4672
23,9174,757,776,4,8507
15,4229,387,957,1,1899
23,2913,434,971,0,2709
6,1142,310,97,4,7333
13,2913,771,1026,3,9247
21,7445,456,931,4,4595
16,2782,240,838,2,4595
3,10783,940,740,1,6580
6,387,700,648,4,8889
17,2281,473,576,1,5444
19,2991,534,915,0,5758
10,493,505,827,1,9616
13,10032,17,164,1,5444
5,1992,829,449,4,5896
6,6867,424,827,2,566
13,8043,23,340,2,7327
1,4380,504,992,3,8313
2,9050,619,731,4,357
3,5612,272,757,4,6904
10,4229,939,523,4,36
1,2709,336,193,2,1845
15,9334,77,995,2,8710
0,6396,569,1027,0,485
9,5483,249,130,0,6662
18,8294,628,638,3,9616
9,3766,254,1005,3,5641
15,4817,537,475,0,2873
2,5579,30,935,3,9437
10,6734,964,1112,1,4395
4,6085,354,950,2,3287
23,2877,932,581,1,2709
11,10014,588,500,2,8710
9,8469,693,913,0,618
16,4858,576,256,1,2873
13,493,611,364,0,7412
10,10728,246,639,2,1899
24,2670,808,709,1,6067
11,9009,875,410,0,1899
22,2939,644,765,1,683
23,3983,639,289,3,1924
19,9747,966,240,0,4326
10,7557,406,631,1,4973
13,6844,80,695,3,2451
23,7287,698,929,3,4973
3,9992,126,538,0,1821
16,290,719,629,3,4973
1,10015,848,980,4,9166
24,3299,40,499,3,5967
4,8340,467,393,2,9143
12,1372,807,970,1,5758
16,6047,861,907,4,7417
3,2783,7,858,4,9528
13,7445,684,939,0,8982
14,5182,244,869,1,2479
11,2913,95,710,1,36
12,2654,178,864,4,2873
2,6072,699,321,0,2044
15,5051,662,570,2,7417
1,10535,183,437,2,8948
19,7218,269,799,3,9542
6,494,6,608,4,6401
11,1372,261,160,1,8982
17,3983,653,685,1,4395
20,4979,265,154,4,5758
19,6685,992,407,3,9542
15,10170,999,849,0,2451
2,4858,889,718,0,5769
4,5642,120,435,0,3874
22,440,709,507,1,9542
8,1111,370,217,1,2251
14,4323,497,495,0,8982
14,3210,784,762,2,4595
4,2831,670,425,3,240
11,8373,607,193,4,2479
11,8768,151,878,0,5765
0,1733,517,948,0,5426
11,1250,73,451,2,7327
4,3413,840,1009,1,665
14,9617,807,521,2,9226
3,9490,9,1134,2,7194
17,5556,188,665,1,1924
7,8706,168,430,0,6611
24,2991,281,120,4,3831
4,3011,139,805,1,9006
20,6017,464,237,1,9246
3,6971,582,642,4,2680
4,10284,250,813,1,9385
19,9131,32,589,4,9567
15,10977,559,965,2,6870
22,5316,772,550,2,2873
11,8070,38,528,2,4395
24,4066,768,663,2,8507
18,1155,168,444,3,9542
23,6762,24,449,1,9246
18,9163,716,872,2,4326
12,6242,699,321,4,4326
4,3062,608,275,0,474
2,9112,375,765,3,9645
18,7862,880,611,4,7412
12,10633,323,989,4,2709
8,10696,340,359,1,7703
2,6947,829,554,3,337
7,6661,732,1024,1,4495
3,6589,692,337,3,1490
15,9334,573,839,3,1357
22,6414,220,188,2,9637
22,8847,101,343,2,3831
6,5294,473,867,4,2662
21,4675,499,188,1,7327
5,620,533,953,1,4355
3,2378,366,188,4,7628
0,1697,279,498,2,2051
22,9174,707,950,2,5765
22,6094,741,897,4,7417
21,4323,648,623,4,9637
6,6047,476,878,0,1337
23,1372,83,607,4,5758
4,4423,437,272,0,6183
15,7252,986,457,1,6061
22,2216,746,655,4,4395
9,7973,671,1056,3,8514
2,9711,474,1051,1,5240
7,9471,916,868,0,3093
10,4229,974,671,0,1899
17,1155,407,269,1,5444
6,6430,275,275,2,9111
6,2722,745,638,0,4887
20,9615,763,391,4,5758
4,8522,329,618,4,5102
18,7252,555,97,1,2873
9,8057,355,802,0,8869
8,2775,480,208,4,6439
3,808,47,789,1,846
5,1704,79,699,3,907
1,559,887,854,3,222
15,10813,620,694,4,1554
20,2709,495,807,4,7327
15,9174,856,729,3,1728
12,2879,144,877,1,2479
17,9236,419,187,1,4140
13,4549,323,254,0,4973
22,5740,354,486,1,5884
4,853,22,1058,1,2526
1,8826,70,122,4,7976
9,5181,588,409,0,6378
19,4323,853,862,3,7417
16,4858,872,289,0,9637
2,8348,162,1075,3,8152
14,10977,845,450,4,9246
10,6347,308,643,1,8982
10,1943,508,746,3,5967
5,9119,847,555,0,6118
2,4911,147,813,3,3689
20,2845,268,477,3,7327
5,4509,3,970,2,9552
17,4333,104,783,0,9637
20,3585,703,349,2,5276
14,2263,184,843,2,4973
6,5729,903,194,4,1583
0,2445,487,968,4,9556
22,7036,512,345,1,5939
22,2010,852,501,1,1924
22,10032,728,112,3,7327
22,10712,417,1010,2,2479
16,7287,937,638,4,9616
7,6060,604,303,2,5219
20,10206,621,281,1,4395
6,6044,666,808,2,892
23,4202,921,516,4,5758
17,8049,72,1065,0,6870
14,2720,986,493,4,1938
1,5740,154,339,0,2382
15,4979,282,856,3,36
6,8386,815,423,4,4161
23,1366,733,1073,3,891
0,8760,416,285,4,8283
0,5029,779,403,4,1479
20,10159,418,876,3,3814
3,1281,842,706,3,7652
5,10352,610,958,4,7444
2,8119,774,904,3,3722
20,1549,603,243,3,2479
8,5758,374,266,4,451
5,2121,231,156,0,3405
19,1250,87,405,0,8507
1,7777,266,1033,4,8898
6,7281,152,770,0,5085
14,9814,709,285,2,5967
11,4566,247,621,0,4595
4,10343,950,939,2,4553
5,2806,372,486,0,6928
18,5371,4,374,4,4395
12,440,531,647,4,3814
16,5787,319,1095,3,9246
15,3933,736,831,2,4326
7,2709,968,263,3,5197
19,7848,173,279,4,9247
23,4858,515,855,2,2479
15,3247,890,834,2,401
10,2782,66,891,4,8507
11,440,410,471,3,9247
9,4710,360,851,4,4142
16,5979,890,288,4,6061
12,2961,326,1039,2,891
24,1943,113,343,4,7412
16,8666,481,535,3,9542
3,6294,573,720,0,1813
15,1992,851,856,2,4595
16,2845,187,378,2,1924
11,5697,310,643,3,2451
13,7287,856,356,2,9616
5,10792,217,1005,1,335
6,8379,950,566,4,2807
9,9174,418,1038,2,2106
13,8373,920,987,2,4595
7,7014,648,440,3,9749
14,440,239,305,4,9616
3,9854,391,975,1,6380
14,2480,644,197,0,3831
17,8847,354,772,1,5765
23,1391,469,110,0,3831
22,1707,947,504,2,1899
15,10369,901,932,2,9542
5,6244,787,151,1,6208
22,10015,127,804,3,3814
18,10412,792,494,2,2576
12,7884,809,610,1,1357
24,10977,0,426,3,2873
13,6294,711,591,0,1899
13,7405,604,532,2,1066
21,6347,66,140,4,2479
6,4151,602,461,0,7683
7,8638,741,286,3,7897
17,2961,957,854,2,5758
17,4382,297,1128,3,7417
21,2782,102,259,3,8507
1,9827,73,819,2,9755
15,5979,513,989,4,891
1,156,498,117,4,229
7,3033,388,711,4,2321
15,8339,297,856,3,36
21,4336,571,629,2,7412
16,2601,832,274,2,9542
24,4817,154,415,4,1357
16,4817,769,859,4,1357
15,7445,825,539,4,644
3,3792,250,635,0,956
4,9334,678,1027,0,782
11,3299,229,815,4,1899
13,6247,299,969,1,1899
10,3528,79,814,4,1924
18,2263,300,661,4,9616
24,4788,527,728,1,8507
11,10253,531,570,4,6870
9,6108,719,966,1,9196
3,8279,897,928,3,1589
13,1032,104,453,2,8507
4,7348,279,787,3,66
14,2879,30,999,3,9616
22,9474,964,479,0,5444
22,10944,514,1039,4,3831
0,3460,954,330,0,8909
8,6423,17,195,3,1909
7,4351,875,374,0,3311
19,10369,492,1064,4,5967
14,8049,250,326,2,2709
15,2913,302,243,1,891
23,9793,380,265,1,2873
11,493,633,960,3,4326
0,9921,243,328,4,213
17,8847,123,804,0,3814
18,3983,41,296,3,1410
20,4400,103,998,4,891
11,2654,383,495,0,8982
13,2845,716,987,0,8507
22,4323,195,659,1,9637
19,6083,538,127,2,5765
18,8625,323,1037,0,9247
4,6690,234,891,0,8782
6,3554,659,967,0,5101
1,5671,853,291,3,1106
20,3537,86,760,4,6870
6,7267,319,942,1,1889
20,2089,231,808,2,5758
24,556,792,1048,1,1899
7,2552,84,648,2,4195
19,4501,414,901,3,36
1,10944,520,659,2,7999
20,2877,367,859,4,1357
23,4817,99,603,2,9226
15,4030,162,266,1,1357
8,7477,714,857,4,3045
19,10206,415,639,2,891
4,6276,983,51,1,9477
8,9023,912,310,3,5217
2,953,351,403,2,6602
2,3442,334,836,2,8157
10,2089,587,767,1,891
12,4323,830,206,0,5444
2,900,163,480,4,6150
4,4480,718,739,1,8919
20,6852,789,658,1,9246
1,1280,172,594,1,5966
6,3215,886,518,1,4543
19,5767,997,158,3,3814
1,1365,870,1001,1,3305
6,2079,803,319,4,8224
23,3148,351,293,2,2451
1,5708,85,1008,0,9722
23,5051,430,149,2,2479
20,6247,415,255,4,36
7,6274,552,278,0,814
4,1397,979,688,4,434
10,7760,999,647,3,3814
7,10464,365,538,0,7951
12,9617,379,443,0,9246
13,2877,388,1082,3,6061
16,1032,51,133,4,8507
6,1945,876,961,4,2219
8,9617,236,294,0,9667
22,4400,919,272,1,4395
13,4788,732,491,1,9616
5,4406,253,476,2,7299
6,7478,25,970,3,9076
19,477,675,572,1,8328
14,2263,723,258,2,9542
22,493,536,564,3,7417
6,1476,464,703,2,7899
6,10944,539,138,1,6950
2,3933,618,962,4,886
3,7854,666,997,0,2348
24,5593,666,552,0,9226
4,1455,857,678,0,3462
15,5043,715,485,2,2873
