C_NATIONKEY,C_ACCTBAL,CORR1,CORR2,C_MKTSEGMENT,C_PHONE
8,6431,664,353,3,9572
22,8655,660,830,1,5686
23,5574,59,225,0,4697
4,5219,285,427,4,2560
6,10,941,183,3,8252
14,294,888,298,1,2787
23,9028,352,243,0,3746
6,3002,712,529,2,7711
15,9941,642,708,3,7320
7,8638,334,718,4,7621
2,7986,271,616,4,747
7,5818,69,826,4,5918
7,8226,693,517,2,6881
8,4239,323,966,2,9300
4,8586,576,305,0,8206
6,8795,222,729,4,4871
9,2292,462,146,3,2591
15,2393,661,639,3,6796
21,10548,857,156,1,5042
2,9760,734,955,4,409
7,3145,82,670,4,4982
16,5133,687,165,0,6182
4,1320,128,712,2,9038
1,10648,638,454,2,9508
23,435,685,261,2,6310
1,3349,380,579,4,8141
8,8149,10,407,3,4274
9,6751,550,676,3,8672
2,5228,347,816,3,5158
0,8386,39,335,4,7157
19,4953,75,698,2,8975
18,1190,495,926,4,5856
4,265,882,348,4,680
0,7522,794,277,2,8410
4,6267,234,199,3,8107
10,5571,884,1070,2,6650
1,4832,279,839,4,9069
2,2304,305,704,4,4951
3,2682,430,579,4,7709
3,9730,987,958,4,8715
3,1021,833,281,4,1261
1,1334,692,732,3,2999
5,206,351,1021,2,2632
8,10214,991,774,0,6961
24,9319,476,201,4,4289
9,4718,781,848,4,960
6,7603,27,116,2,1608
6,6043,179,725,2,7363
6,3571,73,183,3,3382
22,9889,679,166,0,3815
17,10820,353,692,2,596
19,2848,469,1065,4,4438
2,8430,452,221,4,4743
1,4641,637,920,3,4081
2,6908,857,236,2,9223
0,10247,498,285,2,6784
0,8060,195,835,4,9423
7,4031,893,910,4,4575
6,7081,178,596,4,643
20,6961,61,962,1,4464
1,9732,103,822,2,9029
3,9843,113,785,0,8712
0,10557,213,268,4,251
1,8929,972,33,4,1470
8,9527,466,642,4,3373
1,1114,674,780,4,9180
4,9704,289,1043,0,496
3,3383,533,495,0,4028
19,9165,109,635,1,5499
7,1336,196,488,4,8793
24,8508,697,172,1,7440
1,1152,731,493,1,1610
3,5491,3,296,0,1669
17,1557,628,123,3,7118
4,7971,150,1070,2,3489
9,8999,704,624,2,4567
15,3315,715,720,4,6954
24,5681,685,306,1,4170
7,2118,278,527,2,484
5,1341,895,1031,1,2248
2,2144,444,611,0,6400
3,2972,841,721,1,6073
3,9073,884,665,0,6342
3,2296,389,1002,3,3925
0,434,263,414,0,531
4,8364,614,511,0,8288
5,9166,273,577,0,4972
5,6272,229,653,2,4407
16,3848,327,586,3,5068
0,319,390,961,3,8417
5,6877,294,627,0,1181
6,9607,561,367,1,6500
3,4482,186,143,3,9088
20,6181,329,452,1,687
7,1619,134,431,1,6729
9,124,724,905,2,2270
8,9245,944,709,4,2679
9,4825,901,467,3,7016
18,996,772,1053,0,6038
11,6718,210,230,4,7525
0,5319,145,246,1,3223
8,1343,603,870,4,9574
0,6421,84,793,1,3956
17,8606,113,794,3,394
9,9345,873,708,4,1298
5,110,446,729,1,5789
1,3587,231,283,3,5217
9,3835,321,625,3,3518
11,1589,130,867,3,1820
10,4018,708,371,0,5806
5,3422,395,912,3,8942
23,1155,579,673,1,9127
7,3031,604,773,3,642
7,6502,965,577,1,4002
2,5895,876,595,4,9753
19,7239,672,174,4,4289
22,51,927,770,3,81
6,1269,343,712,2,2881
24,2969,876,650,3,6904
9,2156,686,823,2,7128
8,6529,24,406,3,3341
13,1577,984,129,2,7897
0,3427,643,244,4,2053
4,8526,366,1014,4,7825
8,7678,54,694,4,4033
18,9813,265,560,0,833
20,8369,153,445,1,2604
10,6632,948,914,2,3844
7,639,755,429,3,581
17,3098,884,262,3,9064
0,10780,794,1000,1,8597
8,4788,705,1071,0,9061
2,5470,474,907,1,665
12,1388,374,501,0,7001
18,9054,623,825,2,4369
5,7672,870,801,1,9127
22,4980,105,269,1,2984
8,4481,496,1040,4,4999
9,8007,213,513,2,1189
4,9372,13,448,0,9398
2,10734,237,725,4,2648
3,1842,762,244,1,9066
8,7325,390,492,2,9394
3,10758,549,666,0,8260
3,8833,267,1057,3,3386
11,306,455,532,4,5807
7,4061,347,708,3,4805
16,9698,246,875,4,4769
14,8548,48,781,0,5739
4,5251,729,609,2,3382
13,931,620,136,3,4541
3,8899,975,570,2,6542
0,5026,683,274,0,6365
20,1069,718,826,2,3952
9,1140,594,1069,1,106
0,7140,97,261,4,9174
15,9903,223,1020,0,2111
8,6943,125,613,4,8573
22,9861,355,252,0,9109
13,9917,111,169,1,4406
7,5270,923,382,2,9866
5,6361,141,741,0,1842
7,1926,206,598,1,8683
6,8545,871,872,4,9458
7,10260,671,388,2,7032
6,3557,878,663,4,8402
17,9494,953,870,3,2583
3,3923,971,926,4,2375
15,7841,542,923,1,2001
15,1422,147,259,0,7831
3,3749,173,538,0,2651
1,8958,441,698,1,9044
12,3290,364,560,0,2876
21,5456,235,339,0,3399
6,1894,405,474,0,3339
13,7325,720,524,4,6320
2,4355,327,358,1,5803
7,6510,285,254,0,7362
7,8446,784,402,0,1879
22,10578,712,596,1,7325
9,8354,401,1023,2,3814
8,1301,311,368,0,2779
8,3816,451,861,3,1288
8,4750,876,379,0,2697
4,1311,944,1053,4,4066
7,2963,718,992,4,3632
18,6927,846,126,4,183
18,4497,130,139,1,3880
0,7022,195,682,1,7973
1,10183,591,337,1,5469
2,9745,652,318,0,6818
4,10445,849,229,2,5343
19,5897,747,791,2,4512
8,7902,667,655,3,1834
7,4836,275,411,3,3684
2,5288,440,479,2,4993
1,3002,721,361,4,5549
1,9567,227,136,2,3830
17,6039,195,937,4,9688
2,1290,980,414,0,6537
1,10594,846,977,4,1519
3,6743,746,650,4,4477
22,1663,494,498,2,815
3,7176,97,1025,2,6866
11,1020,930,920,4,8270
0,4363,187,326,1,9320
1,9338,15,335,0,6993
10,2255,499,357,4,4092
4,3077,340,254,1,4933
12,7934,279,1030,3,7024
8,2338,123,1013,4,7350
2,8735,909,517,0,8830
9,7952,347,319,0,902
6,10961,712,407,3,8138
2,4246,989,1131,4,1845
0,9826,198,933,4,2656
0,6181,174,606,3,3144
18,10059,977,1070,3,8062
13,4174,241,1037,2,6228
1,8526,901,536,0,6353
12,2135,562,355,3,2839
21,8091,586,707,1,6354
16,8146,251,993,3,1782
0,509,684,409,1,7852
7,2798,979,812,1,5323
1,3756,97,1061,0,9400
0,1923,570,591,1,5997
1,5594,509,468,1,7967
3,1790,696,267,2,7036
5,8605,422,432,4,2780
2,5302,26,229,3,7720
22,9100,298,350,2,153
11,3498,984,538,2,39
3,1960,483,588,3,9028
8,3482,865,392,2,3381
19,8296,296,407,4,1525
4,5348,669,546,4,7022
3,10097,642,726,0,3976
14,8551,992,300,1,2109
10,10216,326,1004,0,6276
2,10455,298,953,4,742
7,3989,902,638,2,4589
10,6089,314,425,4,4901
9,3681,423,262,2,1496
3,3343,109,222,1,8598
2,8472,912,995,4,329
9,341,981,673,3,9865
3,1432,807,413,0,3476
11,3043,765,869,1,3552
4,910,84,194,1,4501
20,4857,802,342,1,5916
5,6992,840,569,4,4780
24,3680,538,823,2,4776
7,7868,529,695,3,2845
24,7740,174,120,2,6475
9,1613,182,495,1,790
10,1552,868,977,1,5601
3,1875,324,623,3,5731
5,6562,371,875,3,579
1,9502,270,951,4,2047
2,2105,61,1069,1,9578
0,1888,280,274,4,7827
1,4571,488,1028,4,3656
17,1540,764,419,1,87
4,8955,758,240,2,2015
1,1469,691,787,3,261
14,2923,775,296,4,1869
10,1087,508,479,0,1683
1,10303,259,180,2,2410
5,5460,498,219,1,3212
0,5410,832,910,3,7179
15,2050,675,311,4,585
3,1954,667,788,3,4163
0,1285,248,907,0,9833
9,1019,227,747,0,3707
5,4044,97,316,4,6710
2,10440,538,837,1,659
11,9091,380,913,0,2199
8,5903,982,1037,0,2778
3,5645,317,312,4,7441
12,5073,554,433,3,7670
24,9691,578,593,4,99
5,2813,797,428,1,5951
3,7848,88,770,2,5930
16,4192,551,155,1,7933
0,8220,529,907,2,1709
2,6633,28,815,1,1764
2,2435,505,635,2,4601
9,10652,521,327,3,7593
6,7092,213,191,2,739
5,4960,0,38,3,2065
1,7812,165,535,1,6840
16,2299,759,990,1,6208
3,9986,79,586,2,1977
5,5456,795,656,3,3257
9,6481,436,584,1,8793
10,7461,546,809,0,4156
5,7727,446,324,3,6540
6,3096,378,632,2,8444
7,8498,238,507,0,9130
11,2886,631,325,1,7853
0,10712,931,530,2,8494
6,10007,486,594,0,7227
6,5237,329,163,4,218
24,5642,364,526,2,7261
20,2852,450,332,4,6135
6,1039,152,331,2,8660
1,6817,820,567,2,8391
16,8256,211,171,0,9824
6,2710,799,364,2,3751
10,9939,185,258,2,5177
24,6621,738,196,1,7818
20,10976,191,1025,2,2392
4,1598,263,495,0,2402
4,1265,59,677,4,7123
8,8592,724,963,2,2863
10,9170,792,525,3,3742
4,1727,154,195,4,277
2,8701,371,951,4,6299
1,931,819,930,4,1465
13,2453,77,845,2,4563
6,10895,280,539,1,9376
3,1143,216,416,4,549
1,10182,892,944,1,3010
20,3385,738,1089,1,3911
7,8457,139,483,4,3394
5,9017,321,579,4,9270
8,1911,523,1037,4,2390
19,2758,956,910,1,6636
20,9511,519,570,1,9037
1,1147,314,650,4,8492
0,3492,0,1119,3,5290
4,9752,551,422,0,8697
2,2868,341,1038,2,5997
6,10315,69,233,1,7091
0,1901,558,915,0,7987
5,2481,475,905,3,2770
5,4464,529,487,4,4606
15,3004,512,601,1,1618
2,10586,257,1070,0,9052
11,8628,381,993,2,8278
17,1547,608,849,0,9584
0,4378,315,863,3,3896
2,9336,370,130,4,1400
21,8859,217,336,3,7509
0,938,926,859,1,637
17,9932,364,357,1,6393
17,2782,958,658,0,5565
1,6130,517,514,3,866
23,2261,512,374,0,3509
12,480,484,193,3,8340
9,3786,666,104,3,1481
0,2521,338,419,0,5366
0,7471,668,514,4,6734
6,4124,878,1020,4,7039
24,2677,693,538,4,2103
6,3424,786,859,2,9127
24,9949,468,967,4,9211
7,5297,451,856,1,7373
11,9310,33,310,0,7340
11,598,673,946,0,9076
0,4830,597,675,2,9403
9,5,883,1044,1,6505
1,10781,773,125,0,7252
7,8478,862,324,3,5735
1,3584,386,492,4,1827
1,6478,467,521,2,2657
4,4685,574,971,4,9527
3,781,62,410,4,5756
5,960,983,378,0,4900
1,10906,253,323,1,6964
8,432,658,443,0,1336
2,1048,836,330,4,6104
1,124,149,646,2,2550
0,8871,899,509,3,115
9,9218,193,516,0,6834
0,5816,500,459,1,7885
9,804,800,386,0,8727
8,10038,659,753,0,2321
11,3616,105,870,1,998
3,3372,504,851,1,9508
18,8038,758,897,4,2167
8,3917,845,915,3,4850
1,5517,558,1051,1,5293
14,8947,381,799,2,733
21,7946,821,970,0,5588
8,5676,224,516,0,8486
4,595,7,697,2,1027
8,2204,624,707,3,7336
3,939,117,832,2,9722
9,9699,163,997,0,627
7,5546,704,659,0,7056
6,9560,146,182,1,9312
7,10128,514,252,1,3555
1,7906,237,341,0,1741
1,2057,302,634,3,8079
15,9715,727,1018,4,4880
18,806,79,1052,0,5046
23,2129,544,293,0,7690
3,922,281,304,4,1486
2,8568,309,160,3,839
4,8078,950,992,0,7938
8,5456,578,337,2,789
2,6431,996,872,0,5518
1,5371,51,714,1,9420
7,5276,918,458,4,6962
16,2144,241,420,1,2949
22,7232,520,483,3,4540
0,7230,946,886,1,8562
23,7462,417,537,2,1203
0,10895,923,973,0,1816
2,9235,370,461,1,5199
3,4330,526,415,2,1170
5,7763,17,368,1,2475
0,7617,304,964,3,3742
16,6825,198,925,2,3097
17,4497,999,353,1,1389
8,3327,732,742,1,2371
21,5558,256,240,3,234
0,595,366,273,4,7925
9,2195,828,717,3,8112
9,7290,520,533,4,4078
4,7827,974,635,4,4973
2,5610,155,599,2,5710
0,8629,843,265,4,1268
5,2266,713,834,4,2963
3,948,607,122,1,6602
24,9932,696,243,2,928
10,9012,75,813,1,3015
1,4682,5,141,0,1207
9,5571,371,558,0,6233
24,6960,268,377,4,2978
19,10746,950,734,0,9132
3,10118,467,575,1,3779
15,1811,486,349,2,7162
5,6858,928,701,4,9047
4,6729,497,204,4,2240
19,7284,976,630,1,8148
7,7991,428,1084,2,720
7,7127,332,315,0,6094
12,6291,411,533,4,6250
7,461,464,1001,4,4794
4,10384,410,487,2,7484
14,3419,992,22,3,9933
4,10137,451,1025,2,4000
12,3469,278,870,3,3703
8,5040,160,804,2,8644
3,8871,262,164,1,6896
0,5094,226,495,1,5882
1,5471,165,168,4,9125
3,6115,597,870,3,1983
7,3094,432,569,4,3548
17,4190,313,179,1,6496
0,5357,713,489,4,623
2,2625,289,212,3,4254
15,827,223,503,0,3870
1,5437,243,1001,1,7289
1,4791,681,419,1,5429
19,7297,374,246,0,8478
7,1521,990,55,4,3256
4,759,596,857,3,5360
9,10678,729,281,2,973
2,9905,919,960,0,2685
8,2725,250,709,0,8164
1,10046,500,321,2,7728
3,8276,817,865,0,917
23,9690,729,808,2,9731
6,6186,572,429,1,2188
23,5509,122,317,4,6766
2,6364,250,530,3,4204
1,8221,378,524,3,482
7,9641,258,252,1,7291
24,6767,754,843,3,4313
5,8379,30,614,4,9925
9,858,470,266,0,3695
8,4427,878,462,4,595
5,5812,666,730,0,4489
4,7255,720,473,0,2913
3,7360,718,926,2,6281
15,7568,582,258,0,4828
1,1533,655,929,1,3360
12,474,898,671,1,1809
13,8721,424,120,4,2228
0,645,686,908,3,2327
21,6500,727,1093,3,2588
0,10780,833,960,0,912
1,6115,723,168,2,6858
15,3696,961,602,0,1214
0,2051,874,446,1,6804
21,3388,714,759,4,1883
5,1595,294,489,2,8386
7,10813,12,65,3,4448
9,4660,534,1026,4,8863
9,1190,460,395,3,6104
22,10467,197,314,4,4841
1,6061,81,136,1,4394
24,5541,999,345,1,8702
19,7515,981,669,3,6119
23,1347,541,629,2,3174
4,1220,439,905,1,7378
3,824,693,190,1,7061
5,8622,255,273,4,2412
3,2704,485,881,1,3611
3,7369,975,661,1,1624
22,2770,350,542,3,4244
9,4871,965,411,2,2182
0,8074,0,1136,1,628
19,9538,256,682,4,281
19,4641,140,804,3,6703
14,1612,54,368,3,7457
2,9013,601,483,1,4521
4,1499,94,792,0,6634
23,7320,130,1035,0,1312
9,4001,413,127,0,5097
5,233,378,462,4,9401
0,439,362,850,1,9237
1,5355,407,482,4,7182
14,10443,717,291,1,2504
0,124,713,1024,4,5996
0,6137,700,767,2,491
12,2362,773,911,0,3692
6,3230,343,588,1,709
3,997,264,500,0,1642
9,3239,189,669,2,5237
24,3951,977,916,1,7173
8,2244,612,605,4,3393
7,8113,441,558,3,7067
6,1971,333,494,3,8365
7,9356,383,476,3,8534
19,5712,594,715,3,2501
18,8586,516,362,3,1950
3,10639,710,745,0,867
1,8109,535,911,0,203
4,8496,646,350,2,8450
1,4324,247,272,1,1850
6,4588,221,883,3,6696
4,8886,692,264,1,3637
24,3618,996,413,4,6177
3,9400,35,404,0,5968
8,2734,421,978,0,6197
11,2635,335,639,1,3112
3,7277,959,1009,3,384
6,7410,204,341,0,2427
1,3189,382,929,1,5580
20,3986,862,314,2,3431
6,7131,590,317,4,3489
22,8222,460,1049,1,690
6,3642,353,230,1,5723
8,31,735,785,4,5883
5,4932,303,163,0,8335
10,8324,12,246,3,2625
18,4889,221,680,1,5966
7,734,419,556,0,5352
1,5025,814,975,2,8391
3,4523,852,975,0,5141
17,1206,271,258,3,6469
9,9849,889,1099,0,6752
15,2657,373,791,2,7721
3,7919,976,541,1,5121
11,7378,825,889,0,1881
0,228,369,182,4,5737
7,10571,29,68,1,2910
4,1059,457,623,1,5188
13,2853,956,168,3,2466
0,5857,138,857,3,2793
2,7360,941,413,1,4649
23,2148,469,776,1,7069
16,5377,1,983,4,683
0,5308,795,1010,4,5467
2,3915,346,947,3,4288
8,2760,67,701,1,4677
5,3035,356,976,1,6200
14,10947,701,306,2,3359
8,3350,388,350,3,6502
13,7575,648,752,0,3939
19,718,956,115,1,5636
8,4854,315,1058,0,6374
1,348,915,871,1,7562
5,10526,802,537,1,9368
16,9735,146,845,0,3170
4,5996,100,249,1,6139
24,8115,252,343,0,2771
9,9484,408,909,1,3541
3,7799,311,615,2,4706
5,5614,901,490,1,6041
0,1686,623,145,4,3048
6,2724,252,265,3,5265
6,2480,797,504,2,8977
20,5646,419,730,0,8085
0,8594,909,986,2,3130
24,9943,457,1031,2,4687
2,8223,343,408,3,9876
10,8145,948,657,3,3940
0,4573,141,691,0,3998
11,6936,826,1058,3,1835
23,3881,820,970,3,6312
14,6256,972,469,3,2900
7,8858,677,656,0,6414
7,9233,17,836,0,4025
9,5153,986,926,4,7916
7,10191,569,542,0,3944
2,8614,281,954,1,4868
23,4056,603,408,4,133
8,4005,477,854,1,521
22,810,739,260,3,8818
0,6182,915,974,1,8366
8,10049,876,932,0,4594
8,3996,379,528,4,623
23,5612,35,678,3,1011
11,9322,444,813,2,7116
19,4215,32,615,0,1754
13,3475,859,940,4,9529
2,3686,699,1073,4,5451
17,8808,492,603,3,557
13,5357,544,563,1,8407
2,4616,412,455,3,1735
20,8134,948,501,1,7492
9,7232,269,403,2,2217
7,6318,393,990,1,7317
3,9904,486,216,2,4499
22,6383,894,234,3,3600
3,243,713,446,3,1432
9,10897,669,736,2,4862
7,8947,431,516,4,1924
17,8946,185,883,4,6823
5,9544,23,1037,1,4986
1,10546,763,720,3,1366
21,10535,941,957,3,5167
12,10334,2,1019,4,1521
11,898,223,339,3,5441
18,9513,505,468,2,4914
0,8282,871,296,4,609
14,4175,320,757,1,6137
3,1715,607,315,1,8031
9,2466,334,791,3,5571
18,2958,98,1045,3,7811
11,4036,617,272,1,1693
3,2316,671,898,3,2861
2,6901,647,726,4,7492
9,6138,133,799,3,7845
4,9103,539,801,3,21
1,3901,679,748,3,8026
24,1566,61,438,3,226
5,10996,51,162,4,1373
14,5797,362,290,4,2766
9,5790,270,812,1,19
22,1323,598,1045,3,3015
1,9076,119,493,3,8046
8,3860,666,989,2,594
6,5022,310,646,2,6600
8,6626,172,248,3,5427
8,6833,225,593,0,6956
24,6441,731,828,1,1583
1,2928,933,203,2,1286
13,8907,28,976,2,1067
5,6245,709,260,1,4985
9,7023,76,993,0,1194
17,3459,524,239,0,4464
8,1616,814,543,1,9290
23,604,64,950,0,1269
6,647,664,262,1,2275
18,8775,360,183,1,5073
1,3351,186,745,3,9768
6,1429,794,194,1,3293
19,867,584,1076,0,4615
9,2773,682,352,1,3357
9,7839,877,335,4,8579
14,10504,695,780,0,8030
11,4776,656,428,4,5749
1,9217,350,1008,0,3328
18,561,759,340,3,4201
2,7964,558,264,0,2191
8,771,717,519,1,9990
6,5297,335,826,0,7540
6,3713,151,1063,0,2594
16,9025,88,1047,4,8130
21,4678,784,1018,1,1156
5,5296,249,541,2,2958
3,1365,748,557,3,4546
0,4100,60,716,0,8293
3,5,33,345,3,9168
1,6874,268,401,0,8301
18,4061,458,461,4,2447
14,3946,303,932,0,5264
16,9541,814,927,4,270
3,10604,368,823,1,878
19,5,68,233,3,3397
0,3631,158,751,2,9115
8,99,433,312,2,4703
19,1040,913,306,3,151
17,9442,873,919,1,618
9,691,402,538,2,3586
21,10660,526,335,4,3054
11,3317,763,946,1,2440
15,2970,749,276,3,4519
23,2753,737,596,3,8676
3,10593,949,451,2,5933
1,4136,159,801,3,1129
21,10148,903,316,2,8722
4,4515,822,621,1,5122
1,7450,118,604,1,4718
17,5549,853,612,0,9101
22,1963,843,348,2,9238
18,5831,729,798,1,7152
8,4000,533,825,4,9398
5,9809,958,814,0,2399
15,10498,94,580,3,8974
1,4922,922,1014,3,5429
17,6862,674,931,1,4124
0,508,416,892,1,1309
3,9425,292,961,4,3787
24,4456,353,426,2,8861
24,5185,368,496,3,1859
9,3081,394,514,2,7330
4,2908,472,1078,0,8441
24,8803,873,605,2,8679
4,5915,571,536,3,7257
11,8752,543,184,4,3604
13,7783,169,763,2,7996
2,9523,61,491,4,1475
0,3355,593,943,3,3221
20,3706,969,854,2,8902
5,4928,37,284,0,3424
16,10627,174,503,1,9131
23,6570,917,258,0,716
7,7909,469,1074,2,6876
24,10033,858,686,3,3496
8,98,685,819,4,3123
6,1000,235,631,1,97
4,4370,858,353,0,2170
4,8223,128,526,3,8312
12,10311,500,929,4,5015
1,9051,94,873,0,8686
12,2279,668,591,1,8178
8,202,23,42,2,8974
1,3469,382,529,2,6700
2,8982,467,759,1,798
3,2365,715,1028,3,4652
2,9339,245,820,4,2587
23,10770,810,934,4,3389
2,2494,652,503,3,2925
4,10695,303,517,0,7492
16,5916,620,823,2,2256
0,10457,505,291,3,568
9,6314,690,489,2,4319
23,345,133,855,3,5282
6,2703,391,501,4,6081
5,9469,46,215,1,7585
7,5618,107,662,2,5782
19,5970,51,559,3,1861
7,4108,375,981,4,1490
7,3796,172,281,2,8144
5,519,224,316,1,3754
2,5121,562,369,3,9512
4,8494,418,414,2,9310
15,4774,257,175,2,3176
1,9090,322,763,2,9139
11,2824,578,302,1,4955
3,4387,314,451,4,5338
21,3067,947,622,3,3264
4,8139,8,1032,4,3154
2,9603,920,956,0,1025
6,6335,457,297,0,8478
19,3389,268,203,0,5094
1,9464,949,358,2,6990
22,2863,179,668,4,2644
4,7475,89,161,3,4446
0,9820,36,495,3,3173
4,2027,288,259,0,3925
9,10549,801,767,0,5771
4,539,131,595,4,8277
3,6620,655,970,3,1206
16,7973,669,324,3,9058
23,1156,272,386,0,7599
6,10150,34,859,0,359
16,7442,85,508,3,573
3,6350,683,752,0,258
1,1583,444,519,1,6508
7,7403,160,259,3,9938
17,6130,72,868,3,6106
15,4694,782,829,2,7474
0,8205,293,988,0,3550
7,8266,910,184,4,6585
7,938,324,428,4,4714
22,2791,434,535,0,6903
3,5782,297,451,1,1673
6,5523,166,290,0,6911
0,3357,292,210,3,149
15,1859,997,1078,2,1646
5,3909,531,637,3,4406
1,7798,131,873,2,8485
4,7500,21,863,3,274
15,4576,912,1013,1,2371
8,10349,883,1028,0,2714
7,1247,79,406,4,4008
4,3277,597,836,0,1449
7,4439,532,287,2,3431
7,6620,992,534,1,9748
2,9092,185,454,4,9209
20,9966,575,993,3,2618
17,1218,817,956,0,4882
1,4252,965,940,3,5163
3,1612,267,363,0,934
10,6206,604,343,4,864
8,8954,162,117,2,6271
8,1402,452,255,4,3207
14,5836,682,310,4,3667
20,2940,927,916,0,5989
9,4299,728,164,0,927
7,7863,164,434,0,97
1,6874,952,408,1,3789
22,9764,713,116,0,632
0,2220,247,1080,4,7810
14,9872,976,546,0,1117
10,10049,630,473,2,8056
12,8861,94,136,2,6913
24,9612,123,738,1,3195
9,5830,953,1015,2,5826
6,6140,573,558,3,8400
3,3383,496,536,1,4810
4,7371,431,112,0,9841
5,10181,292,548,4,1437
0,839,52,420,0,3755
11,10086,906,1001,0,8208
11,3515,795,347,4,9766
2,4677,467,672,3,3762
6,983,492,632,0,293
11,8776,6,1029,4,2751
0,30,862,948,3,2426
6,2708,200,812,4,5107
0,8568,869,170,3,4256
5,5133,414,133,3,4406
6,3681,711,228,4,8081
12,10249,923,1063,0,4852
6,9347,343,831,3,1358
20,1067,523,152,3,108
4,10771,886,329,2,8845
2,1103,423,253,1,9996
6,7636,928,1030,4,8646
11,264,352,327,1,2823
4,8825,828,138,0,5697
0,7610,511,996,4,2794
14,3219,368,524,0,7162
9,7949,278,958,0,7126
5,2928,842,288,2,2157
8,8587,105,505,1,6341
3,2305,308,228,1,5106
21,2674,348,626,2,6425
3,1213,924,623,0,1535
7,8327,891,761,3,5262
5,7782,891,1010,4,2368
7,812,37,250,3,5231
8,3080,702,751,2,9387
7,2098,103,677,1,2943
9,2291,245,779,1,7609
9,4624,470,1020,0,1259
15,2891,374,739,1,1126
10,5489,90,379,3,1999
8,6629,660,152,4,2491
6,4720,925,996,2,1042
4,10872,194,1004,3,170
5,10884,825,972,3,9192
7,7238,132,629,0,6734
22,8361,283,490,0,5207
5,9019,582,545,3,4195
23,1937,428,1013,4,7828
6,7916,199,212,0,4561
5,3937,599,625,1,6769
5,2510,103,504,0,3527
14,8817,266,612,1,2362
6,5997,227,367,0,9503
3,9686,100,513,4,5564
22,4982,780,913,4,3084
21,3079,410,794,3,4212
9,9807,775,984,3,2742
18,3340,914,970,0,6107
5,1160,437,804,1,1312
2,4656,403,300,2,6685
5,325,637,625,2,2346
19,3514,189,100,0,2769
17,7814,991,911,1,7396
9,5305,156,599,2,2647
14,9524,932,714,4,5753
6,2245,144,336,4,2346
24,8048,942,1001,3,3091
20,1568,819,730,1,2816
2,404,685,804,2,9610
4,1929,356,388,4,6941
5,5817,17,648,2,3101
6,10465,81,719,3,8308
22,7166,144,340,1,8561
18,6826,176,273,1,4125
8,4411,35,296,0,8471
5,3811,639,663,4,2267
3,101,611,1053,1,9881
10,10745,729,846,2,1109
6,8889,235,394,3,6268
8,239,605,390,1,3370
8,7282,323,885,4,9375
8,787,264,588,1,912
24,7499,746,332,0,6908
8,9931,988,404,1,5990
24,4337,617,795,4,4071
9,4559,927,170,2,4110
9,7834,30,1050,1,7054
5,9511,289,572,2,3798
3,6521,132,806,4,6205
0,10600,845,432,4,4661
4,9883,891,200,1,8198
6,6504,993,237,1,9923
1,10999,104,633,1,8738
19,6732,928,655,1,5600
16,5704,641,727,1,9817
23,6055,215,792,4,406
16,8377,526,686,3,1977
6,5522,498,835,1,6394
7,7925,367,305,3,3079
5,6642,315,676,2,8231
5,1774,820,180,0,4645
8,4523,964,485,4,7784
5,3045,163,1089,0,4164
9,7429,103,461,2,8180
1,3652,705,377,2,7576
8,8466,308,562,1,821
10,7715,952,448,2,9087
9,238,88,184,2,6493
11,5685,344,289,3,6769
2,8197,310,1078,4,2398
5,4352,885,319,1,389
17,8683,586,935,0,4942
24,8371,610,704,1,9124
1,7795,251,616,0,597
1,6388,694,330,4,9813
1,4351,871,202,2,72
24,6354,282,415,2,924
8,1465,950,203,4,6339
7,2776,432,994,0,7874
8,2333,212,1036,2,6727
3,10298,352,768,0,7814
3,1756,619,740,3,1677
1,3617,310,878,1,7868
5,10689,113,216,2,3332
12,1133,919,200,2,3332
3,815,712,240,1,4175
6,4806,451,781,2,5626
1,468,885,784,0,8456
2,6964,623,800,3,1087
21,6236,353,810,3,7028
7,9561,766,910,3,3641
3,4839,170,807,2,7894
1,10920,937,1006,1,3795
2,1603,120,367,2,7010
2,4019,279,1041,0,2201
21,1371,836,231,3,5860
6,2452,543,797,3,7112
20,4515,278,408,4,5720
4,1271,772,989,3,9767
6,9774,307,552,1,878
9,8896,167,375,1,9834
22,4568,774,923,2,9762
19,7931,999,452,1,575
8,6321,561,491,1,6175
0,6581,24,352,1,2377
5,8076,179,415,4,5839
4,4386,609,449,4,1947
15,7889,430,726,3,5437
1,2198,39,524,3,3636
2,5183,966,636,4,3039
11,748,295,827,2,3854
23,7037,214,517,2,8860
9,5501,468,1046,4,4793
17,8938,392,548,2,5373
7,3299,491,112,1,9423
9,7043,721,564,2,7267
22,1592,505,333,2,8761
8,1465,75,674,4,324
16,6587,682,418,3,5135
3,3707,375,506,3,6140
2,3933,833,442,0,2421
22,9922,293,1054,0,4874
15,10305,450,536,4,3648
4,10425,47,169,3,8608
12,4381,729,839,1,2654
20,3058,534,356,1,3369
20,3567,816,908,0,3304
4,6277,848,413,0,6951
21,175,467,273,3,6027
3,10892,540,642,0,8824
1,6922,213,573,3,5939
3,5912,598,961,0,1863
2,9245,771,304,1,3352
8,8483,570,397,2,4374
9,9331,91,938,0,6810
0,8816,996,60,0,8039
10,5611,181,1005,0,8364
0,4061,582,694,1,757
4,7263,331,565,3,2446
3,3883,870,1002,1,3536
0,8236,308,983,1,2737
14,9502,358,515,4,8723
16,1318,658,204,0,4713
19,7129,338,666,1,8006
5,3866,890,145,2,6319
