C_NATIONKEY,C_ACCTBAL,CORR1,CORR2,C_MKTSEGMENT,C_PHONE
6,8202,172,755,0,509
6,5021,763,1085,1,5975
8,1249,820,709,1,7588
2,3517,793,1044,1,1748
23,3585,158,180,4,9284
1,3918,416,575,1,2903
5,10848,157,892,2,8962
22,8460,683,382,1,5701
13,3851,806,885,2,5891
16,3434,1071,215,1,7305
11,3413,31,331,0,8579
14,5496,130,252,1,1546
3,6638,795,629,4,8123
7,10850,948,171,2,2465
16,1656,115,149,0,7305
1,8303,255,200,1,9301
0,5381,802,653,1,8145
16,8332,993,233,2,5701
1,7866,127,823,3,1433
3,669,923,751,3,6075
21,3207,4,4,1,6962
20,8327,981,765,2,4593
15,10305,847,302,0,5647
7,985,671,197,2,1191
20,10961,870,349,1,1944
2,10493,145,136,4,1425
17,115,224,640,4,6238
5,8624,414,255,3,4499
15,8213,472,392,4,3960
13,3434,553,615,1,7305
3,10780,842,947,0,3731
24,7912,32,206,3,1053
21,4712,850,550,0,467
2,10744,75,991,0,5021
11,8485,877,595,1,6238
3,1144,556,334,1,3104
20,10493,14,258,1,9284
0,4333,413,444,3,3616
15,187,554,832,4,1546
4,2424,756,949,0,9861
10,6739,888,279,2,3916
19,950,183,140,3,1314
3,6225,615,149,3,5804
13,1108,524,379,2,9284
8,4787,995,976,2,6262
6,5271,674,779,2,178
6,3620,552,1076,4,4551
2,4993,931,492,3,6734
24,3434,727,303,2,7154
5,5863,147,265,0,6101
20,2137,577,664,0,467
14,2303,41,288,4,1619
0,155,786,551,1,4940
13,3066,528,183,0,4989
20,8965,852,276,0,9782
20,10702,27,261,4,1546
9,7107,481,683,3,6915
11,9304,238,174,2,7747
18,10202,787,282,2,4992
9,8863,420,903,1,134
6,9324,997,44,1,5025
11,3107,328,178,2,346
21,6748,526,606,0,9782
4,1179,31,956,4,1290
19,166,403,490,3,811
0,9321,703,448,4,3139
0,1722,362,1037,1,3492
9,9850,218,192,0,7939
11,3452,472,336,2,1610
19,116,545,621,3,1944
5,4820,265,205,4,6555
9,7935,343,951,1,9274
10,1147,573,690,2,6054
16,7795,482,676,2,402
16,2619,369,749,0,9592
22,2343,651,819,2,7305
5,8418,949,759,1,5865
13,1116,27,688,0,4992
2,2407,651,828,4,3604
15,10938,394,707,3,3916
9,10104,257,598,4,8396
16,392,771,307,1,1546
21,10225,636,740,4,3056
7,4672,803,529,2,6539
0,2303,54,415,1,1281
12,7951,329,292,2,1546
2,5474,764,995,2,9492
16,10493,476,710,0,7787
2,9278,945,611,0,8189
7,1972,841,954,4,5188
4,7017,942,763,0,7976
5,4296,766,680,0,3560
24,8905,88,643,0,6102
13,10450,1090,127,0,7154
8,2542,473,743,0,9368
10,6346,515,363,0,1361
6,8148,800,1013,2,8235
19,1345,763,555,1,1314
7,1548,826,231,3,2357
22,1116,548,1043,1,1361
21,9926,681,998,2,4992
4,10723,572,117,2,4489
19,6176,573,624,1,5891
3,6449,392,613,3,4269
2,4410,643,974,2,5986
22,187,767,906,3,1944
22,3248,90,591,1,4275
6,294,836,591,3,142
4,3945,336,499,3,6751
16,166,383,902,3,467
3,8647,132,436,2,4830
7,435,946,880,0,6715
7,1036,187,843,1,5948
2,9319,528,157,1,9309
12,2812,218,1014,3,3960
14,1063,244,877,3,467
23,8647,464,529,2,6690
11,10381,316,324,2,7204
4,5143,611,455,2,2831
23,39,489,942,4,6690
22,1667,260,225,1,5984
15,2088,782,1067,1,9754
14,6859,462,966,1,811
22,4309,635,913,2,811
9,1207,822,649,1,4587
13,3983,307,136,1,9362
19,3412,958,611,0,6690
20,3412,304,821,4,9284
5,7774,299,269,3,4288
7,3928,183,546,4,9002
12,1344,525,261,3,9782
8,5188,889,1014,2,7277
7,3759,168,162,2,1078
21,5101,548,396,2,9592
24,8458,138,244,4,7305
24,3315,747,375,2,5891
11,209,423,771,3,3916
17,248,263,200,4,7305
7,3160,641,686,1,8702
14,7721,145,168,3,6102
24,2137,545,864,1,3088
0,6346,450,656,2,3511
17,10104,352,1028,1,9592
11,3945,879,306,0,6054
15,39,194,706,1,3960
21,3031,37,583,0,6238
3,4643,931,386,4,3181
2,2095,446,499,3,2592
11,2918,715,853,2,1546
1,10977,423,771,0,8216
11,10493,749,673,3,9284
11,950,245,935,2,6238
14,39,30,35,0,7332
16,6029,518,370,1,6690
5,5197,549,756,2,8329
23,2294,95,818,4,811
0,10384,828,716,4,8415
16,1020,116,652,2,5701
3,3413,651,746,3,9324
3,3862,657,577,2,1476
19,4193,383,902,1,7305
17,4623,709,844,2,3960
4,1837,500,855,0,8843
0,1000,736,648,4,5997
24,2465,572,781,0,40
12,9304,43,172,4,7154
20,1656,552,390,2,6102
3,426,430,136,4,3968
16,5101,663,727,1,1546
24,1147,679,946,3,6054
18,950,803,305,3,346
13,5210,296,282,0,5701
11,10450,556,227,2,5701
7,4529,850,202,0,2166
13,7734,363,308,3,9754
11,5339,827,712,3,6238
3,10604,560,209,1,9195
1,3625,690,952,2,1265
23,488,829,1025,0,5701
5,755,310,1039,1,9791
17,2660,362,552,0,7733
16,3851,998,344,3,6102
1,9590,965,889,4,9987
0,3397,258,371,0,6736
11,576,908,445,2,4992
2,7640,920,1056,1,392
0,6152,173,317,4,4374
2,671,840,1097,2,1091
0,4712,361,884,3,2455
23,2294,186,629,4,5701
18,2137,500,672,4,3916
2,6388,337,970,0,544
10,3827,768,217,0,8936
20,1108,118,721,4,5891
20,6859,963,915,1,7305
0,3446,668,704,1,1316
15,3523,854,875,0,7747
24,2294,13,195,1,9754
24,10890,536,1033,3,811
8,4234,820,559,0,8640
11,1086,513,146,1,8920
1,4704,272,509,0,7869
12,8459,284,836,1,7747
8,896,193,409,0,2717
13,5820,754,253,3,3960
10,3653,763,580,1,5891
22,1054,254,1044,4,1361
16,8332,498,142,2,7305
5,5346,678,276,0,9316
7,2414,967,539,2,6509
19,8612,794,868,1,1314
1,10003,605,699,1,5178
23,8213,168,568,2,1546
15,10104,490,657,1,2884
9,2634,976,489,3,4051
21,4193,598,306,0,6054
17,5232,259,820,3,346
0,6947,317,210,2,3791
10,1110,185,405,2,7747
15,6760,676,908,0,8920
13,1722,425,327,1,9782
3,9687,90,534,1,5941
12,115,966,325,2,6238
11,8200,233,651,4,5984
5,5071,598,306,4,5391
22,10104,781,929,0,6054
3,9535,9,161,3,8415
14,7951,160,830,1,5984
7,9958,360,562,3,7490
3,6701,343,867,0,5697
16,8200,742,738,2,6690
20,4829,155,138,3,1546
3,9638,742,767,3,8264
4,9577,434,291,2,2759
7,5236,745,886,3,736
21,3880,896,610,2,5890
11,6176,568,221,4,811
11,8213,107,1063,2,7154
13,5286,908,129,4,1361
3,1932,412,677,0,9557
10,9666,91,726,0,6690
17,10104,458,908,4,346
9,6623,654,1029,0,8408
8,2464,25,840,4,5165
23,2137,557,1002,0,346
10,3945,260,597,3,7747
16,4829,875,493,0,7154
21,1086,271,348,2,8920
6,3227,955,607,4,5182
11,3434,544,320,1,6690
23,10328,810,734,1,1314
15,3031,381,1027,4,1546
18,8660,263,200,0,1361
9,24,451,953,2,6964
6,1044,554,870,3,2606
9,8655,71,862,4,169
19,10696,513,262,4,4992
20,8932,231,851,2,3960
2,3267,608,1142,4,5072
14,8764,958,881,2,9754
10,8213,401,1037,3,1546
14,8764,786,721,0,5891
20,9727,305,542,0,40
17,5366,230,893,0,7747
11,7734,238,1001,1,7154
4,8468,805,918,2,2446
22,5210,37,444,0,1314
20,10671,962,411,1,7787
1,6458,469,975,2,7164
1,5134,115,357,3,1594
19,8905,161,324,1,467
3,1534,612,1013,1,6957
13,1448,84,680,0,6690
9,7693,291,590,3,7850
5,8764,965,1055,4,8906
3,10011,224,1149,2,9890
14,5905,400,247,4,9754
22,6974,227,97,3,4238
18,10551,728,726,2,4590
23,4449,566,190,0,7176
9,7201,329,219,2,7834
0,6195,817,239,2,4706
15,6760,195,981,0,7787
16,576,153,136,3,1546
14,7641,750,105,2,3088
13,2343,668,167,4,7747
15,7721,327,1032,2,1546
23,1230,322,416,4,7154
16,8764,318,767,4,6690
21,3523,826,784,0,9592
16,248,975,600,1,467
12,10493,733,664,4,6054
7,2357,7,826,1,4750
1,4613,434,924,2,6489
0,4771,502,641,4,8074
19,3412,106,351,2,811
24,2343,635,593,3,9754
9,870,486,1052,4,6477
4,1656,33,837,4,503
5,10833,793,168,0,6361
12,10357,243,156,2,2462
7,98,166,389,3,3295
8,9267,815,295,4,7559
18,6737,816,945,3,9284
16,1120,180,414,1,1361
22,3653,310,595,2,5984
21,8905,329,292,1,6238
14,3611,578,1002,2,5701
20,10834,918,1004,4,1944
15,2303,340,204,3,3916
6,3900,156,526,3,3826
18,1371,945,502,0,6115
23,9548,833,662,3,7787
4,9151,957,362,2,7793
20,6748,352,275,4,9284
14,2389,766,680,2,1314
13,5271,228,248,3,9754
21,817,934,663,1,7154
8,4359,939,908,1,4226
16,6392,986,307,2,1546
9,8965,235,784,1,1054
9,2828,327,543,0,3527
22,10834,614,819,3,1944
9,2390,98,1086,4,116
9,2833,408,134,2,9106
2,3636,745,167,3,1568
1,4913,195,500,3,1761
15,1120,730,873,2,9284
5,3967,436,656,0,6879
18,8905,449,1026,3,1619
0,2822,243,163,0,4770
2,2671,207,697,3,5846
20,1344,282,1086,1,7154
8,7818,100,1141,1,1393
23,6176,64,653,1,8920
13,576,895,734,3,1314
9,8567,210,415,2,5066
12,9181,806,434,4,9754
5,2114,706,140,0,9511
5,9015,391,900,3,7511
2,6712,564,927,4,886
20,10938,435,925,3,1361
0,6793,573,404,3,1273
4,4148,882,253,1,9047
12,3216,872,227,0,9782
5,7337,265,205,4,9847
0,2965,153,136,1,7544
9,134,189,704,0,3933
18,7734,20,719,2,6238
7,7889,614,997,4,6964
20,926,732,542,0,40
1,4615,419,339,3,6441
5,6944,679,873,0,3824
19,2919,121,577,2,1361
0,1344,621,255,1,9347
8,9593,27,958,4,3600
18,4623,480,747,1,467
18,3790,841,890,0,1546
18,10090,773,557,3,7154
23,7951,758,774,4,5891
15,3397,212,461,2,1314
21,8332,914,983,4,40
16,10850,141,591,1,346
15,9181,193,533,2,3088
9,9924,61,810,0,8914
23,5271,915,824,0,467
2,4837,378,319,2,7468
2,7218,388,177,2,5385
24,5232,606,325,2,8920
13,576,679,708,0,5984
17,1344,537,918,3,3088
0,5824,259,273,1,6811
12,4829,91,508,4,3916
19,8905,661,612,1,9782
23,8647,797,285,0,3960
6,6488,958,693,4,6560
17,5693,657,395,3,9019
16,4712,617,606,3,9754
24,10961,796,1001,3,6238
16,2303,645,712,1,3916
24,10946,238,206,4,4975
9,5657,5,642,4,9522
17,8647,969,329,2,811
16,8493,195,520,3,811
24,10000,230,367,4,6690
22,4829,453,826,0,1619
9,4124,163,493,3,2333
13,4623,403,989,4,9782
6,10696,710,564,4,950
17,1350,665,325,3,3088
11,649,407,491,3,6690
7,3330,882,625,3,5012
12,4829,983,436,2,811
11,9181,672,914,4,9284
2,3313,206,108,3,6773
4,5560,528,382,4,5443
6,5210,314,813,4,8484
1,6773,188,951,3,6488
12,10514,878,563,3,5984
23,2838,184,1012,2,105
23,7830,347,176,1,8724
12,9599,195,261,3,811
12,8965,465,857,4,3916
24,10702,673,694,1,6054
11,1540,221,711,4,8920
5,6037,211,518,1,5884
23,9304,201,660,0,7305
24,3653,229,677,2,4992
6,4150,674,598,4,7936
20,10946,274,317,4,5984
18,6859,542,659,0,467
22,9739,492,986,4,565
0,616,908,767,4,3135
2,7723,757,282,0,4539
19,1345,206,650,4,6054
8,859,552,1079,0,7716
21,4829,434,562,2,6238
3,7447,879,768,3,5490
20,4148,589,1035,1,346
15,3412,696,1004,3,5701
19,8459,73,438,0,4992
21,10702,217,1013,1,346
15,5411,590,1030,3,346
3,10544,186,773,2,6693
4,380,90,156,2,5710
23,4829,436,119,2,7747
3,3140,317,101,3,6353
19,3885,42,533,4,1314
9,6953,973,792,3,3171
5,7059,423,437,1,3447
22,1477,913,427,1,1546
3,10685,186,497,0,4291
1,7311,785,291,3,666
15,1344,740,922,2,6054
1,9040,952,808,2,2346
23,1120,677,403,1,6054
12,10938,626,1069,1,7305
8,8553,50,482,4,3568
11,1230,899,753,2,4992
24,2534,723,480,1,5701
4,8906,883,646,0,6867
14,8764,810,468,3,9782
9,7556,434,410,0,2527
8,1543,552,724,1,3739
21,1054,214,692,0,811
17,7138,433,929,3,1314
21,10834,325,206,0,4992
0,7518,401,926,4,2306
3,1588,806,663,3,2410
4,115,988,152,1,4154
1,4004,555,864,3,3363
22,8459,621,708,2,5984
10,1345,837,456,3,4992
1,10443,445,654,3,551
19,950,307,136,4,346
23,6594,997,579,2,8920
20,166,685,797,1,5984
9,1620,51,520,3,7619
4,9,53,260,0,3785
13,248,760,625,3,9284
21,3908,587,966,0,7997
24,1054,558,613,3,40
3,3117,80,732,1,5558
11,4529,704,782,0,467
20,3611,364,651,1,7305
18,10702,861,726,1,1314
4,3371,146,402,3,10
19,1344,489,942,4,6238
9,756,303,500,1,2769
23,6176,605,745,2,6054
15,778,378,319,3,6504
0,7993,761,898,3,344
11,576,929,1122,0,4992
1,2529,289,250,4,4052
20,1311,48,736,2,346
21,872,773,521,3,811
16,9877,692,719,4,8920
1,6595,488,460,1,6605
7,10416,634,406,0,1834
1,8351,474,555,3,4458
12,6748,351,1007,4,40
19,39,226,1059,1,9754
23,9879,85,191,1,8920
14,4529,614,997,0,6690
20,4193,361,465,2,346
21,6284,172,640,1,9782
6,6468,160,901,4,6459
14,8332,762,230,1,7305
16,1656,784,854,4,346
20,5905,850,684,0,7305
23,9667,218,700,3,1314
19,6748,433,265,1,346
22,576,353,898,1,7305
6,7571,799,926,2,1894
14,2339,614,198,1,1199
6,6395,37,164,3,4954
8,8752,414,419,2,8725
8,7916,283,783,1,4753
3,3332,623,1128,3,6590
14,10541,334,864,1,6965
15,3398,313,668,4,6102
11,9937,732,115,4,7747
3,8852,192,841,3,5224
19,6859,605,881,3,1361
4,5881,42,144,3,4445
15,4623,752,824,0,5891
12,3031,798,510,1,7305
13,39,319,274,1,3960
17,8213,127,354,2,1546
13,5232,870,897,2,8920
3,1654,15,797,3,3898
8,73,87,768,2,5410
17,950,191,361,4,3960
2,6960,706,490,3,7598
8,2700,295,865,2,375
9,4191,285,394,1,6420
8,3178,940,838,1,8807
13,4712,568,599,4,6102
3,1063,854,368,2,3825
4,1345,262,935,0,4877
2,457,989,27,3,3537
8,2867,924,893,0,7692
9,2565,948,910,2,663
16,817,256,511,4,9782
4,441,434,134,4,9479
4,9745,948,171,2,4171
8,8200,947,785,3,7001
21,39,937,813,2,467
13,1116,678,827,1,9284
12,8459,158,600,1,467
24,6392,542,823,2,1944
23,1344,211,309,4,1944
18,488,374,1108,3,5984
5,3436,798,515,3,3621
4,2748,328,746,0,4225
2,4642,230,485,2,641
13,2303,757,482,3,6102
3,5175,0,939,2,5521
17,7951,470,744,4,9284
14,8660,693,711,0,3088
14,1345,898,302,1,1314
0,4712,838,507,2,8123
11,1054,717,682,1,811
16,1147,445,572,0,6054
15,8459,610,676,4,7154
18,8785,244,724,0,7193
3,4410,805,409,3,3009
2,6976,75,719,0,2926
15,2000,859,1027,3,9754
20,248,680,264,0,1314
23,6490,354,1017,4,3960
20,10834,904,438,2,7305
20,9593,582,307,0,8920
14,10834,790,1013,3,346
19,115,861,726,4,6690
20,9593,688,443,4,9592
3,950,909,309,4,1636
1,159,665,894,2,534
5,197,312,240,1,4053
6,7629,688,358,0,6909
22,1344,919,777,1,1619
9,372,1,168,4,8004
5,1986,466,947,0,4710
5,2868,215,928,3,9845
24,10834,243,965,3,1546
20,6490,353,582,4,346
6,7432,609,819,0,225
1,3351,686,463,0,1407
3,8936,920,467,3,4101
3,8585,599,180,0,8231
14,1147,621,993,1,7747
19,10946,488,1006,0,3960
10,8119,873,658,2,1314
17,7721,652,976,4,3088
20,10702,309,305,2,811
23,6346,201,995,2,3916
18,9879,827,732,2,346
14,3523,330,357,3,1314
5,2689,650,648,0,1844
9,647,572,894,3,6764
21,7734,826,430,3,6102
6,7374,84,627,0,1489
5,1295,520,655,1,4757
11,10493,565,434,4,3916
3,4285,807,603,0,6255
20,3296,782,273,0,5891
12,1063,926,369,2,5984
8,5339,865,306,0,7914
20,5210,119,342,1,5701
9,5089,183,927,4,4535
22,1116,456,778,1,1546
14,5271,112,157,4,9754
24,7721,107,227,1,467
10,6859,278,266,0,1619
9,5650,608,1142,2,5185
10,4950,56,982,3,1206
21,10946,857,511,2,6238
11,3412,884,309,2,6402
24,10938,152,225,0,5984
22,817,224,405,2,8920
0,4058,539,199,3,8095
16,2343,220,879,3,1619
4,10140,411,990,3,465
5,5101,825,629,4,7244
17,2303,536,602,3,9592
21,248,561,96,3,9754
4,8195,716,502,3,9574
20,6967,879,535,1,3088
23,1345,916,620,4,1314
15,5101,890,887,0,7305
4,3183,503,591,3,1243
2,5173,988,343,2,1131
14,10850,652,410,0,3916
20,5478,381,553,2,9782
3,1230,801,905,2,5766
17,5232,488,525,3,8920
24,1665,110,190,3,3960
0,10850,490,904,1,3382
4,10696,718,792,0,8622
4,10702,916,663,2,8764
6,9441,338,434,0,1998
19,9146,424,873,3,1619
14,3945,992,39,0,8920
7,5732,543,906,0,9258
5,7376,831,565,2,6912
5,8504,167,780,4,9389
1,6490,777,841,2,3728
10,6748,345,939,4,1361
6,1120,384,937,2,3100
22,3031,555,918,3,1546
17,6737,182,442,4,346
12,6859,95,1000,1,4481
19,7652,852,116,1,1300
11,3523,2,911,4,6054
17,1230,379,417,2,4992
22,3315,724,831,3,6690
21,8852,759,653,1,6102
12,8764,61,930,0,9782
7,8175,179,864,1,6034
24,10653,485,344,1,5924
23,5210,628,730,4,9782
23,551,801,394,2,854
16,3611,759,414,0,9592
5,7559,735,165,4,2474
8,908,972,1049,0,6322
5,2478,2,112,0,7365
12,2389,95,147,2,4992
9,8871,939,1038,0,4514
1,9291,761,792,4,8448
1,9304,767,266,1,8111
14,3523,738,827,1,9284
6,10244,369,478,4,1923
12,5210,782,1002,4,5701
14,5210,267,426,0,7787
12,2389,435,323,1,1314
17,9984,45,521,2,5701
23,2343,935,580,0,9284
4,2603,16,43,2,615
15,8612,401,229,4,1944
10,817,776,505,4,9754
9,1975,469,251,2,5453
9,136,365,946,2,5308
9,9588,6,112,4,2473
1,8200,237,380,1,4868
21,488,995,613,1,40
0,10445,286,750,3,5833
1,8072,528,459,2,1782
13,8213,107,1063,4,6054
11,3653,944,965,4,1314
17,4712,90,591,0,3088
3,817,442,544,4,1494
7,3854,841,954,3,1670
2,7485,833,484,0,4377
16,6737,549,148,1,7787
13,5999,294,292,1,3916
9,3970,815,419,3,2121
12,10104,450,779,1,6054
17,8852,741,1000,2,346
5,8507,492,592,2,2394
0,3523,892,332,3,714
1,2411,640,774,4,5775
3,8239,911,881,0,2796
4,6176,79,139,2,1760
0,3082,341,965,1,2369
0,3838,2,1039,4,4964
17,8932,598,573,1,5891
17,1084,798,350,0,4992
9,5101,575,639,3,6867
9,7788,811,1001,1,2544
24,6737,108,247,1,811
3,1274,541,524,3,7762
10,10850,876,1016,4,4992
9,5905,694,375,4,1839
9,9603,628,898,4,4641
3,7106,767,298,0,259
10,8647,1046,234,3,9754
1,2678,552,242,3,5434
21,115,586,698,2,3960
16,3397,219,584,2,5891
13,10493,695,655,2,5891
3,1422,867,816,4,1336
21,8084,709,204,3,467
21,9879,876,880,1,467
3,4753,52,276,2,8160
9,4900,821,658,4,550
6,8163,214,225,4,494
18,1974,457,265,1,9782
15,115,288,299,1,9782
18,39,166,659,2,1619
8,7635,154,633,4,1129
24,2365,615,792,0,6102
22,5713,488,214,4,5984
15,166,137,99,2,5701
15,8965,465,576,4,467
15,872,426,261,4,9284
4,6603,738,827,1,1677
6,6093,927,118,2,757
3,7494,183,215,0,5698
19,7721,30,635,0,1546
6,7838,483,948,4,3202
12,1799,156,1090,2,1826
10,1722,497,850,0,9284
23,1345,117,173,0,6690
11,10712,561,108,3,346
7,3155,259,879,0,602
19,4356,339,243,4,4992
9,896,20,177,4,1807
21,8965,768,575,3,1944
24,8485,111,525,2,1944
4,950,78,125,4,8046
19,5460,541,1024,2,5169
22,1567,554,825,2,9754
12,10104,991,355,4,1944
8,9959,756,131,2,9604
7,8758,997,79,4,5677
16,2303,667,359,0,6102
9,6597,414,255,0,3400
2,3579,580,769,2,7474
13,3945,755,592,2,6054
15,1362,16,1110,4,6103
10,2137,835,223,2,7305
13,6192,195,1094,2,1314
10,3860,192,841,1,71
18,7721,654,123,2,9782
0,4572,799,254,0,2239
17,795,742,519,4,6102
20,5905,636,626,2,9284
24,6760,268,204,1,3960
1,98,211,787,2,7408
6,10431,880,751,2,8429
20,10834,83,230,1,5891
12,8932,513,703,1,5701
21,1398,209,366,4,7747
17,7265,400,985,2,3485
24,7641,282,610,3,40
17,7293,557,130,0,9284
14,6760,241,974,0,6102
15,8200,397,709,4,1944
1,10485,890,887,2,6123
15,8905,705,364,3,9754
10,6430,597,337,4,1769
10,2137,33,837,0,7305
15,4860,74,806,3,6054
14,872,55,995,1,811
21,6748,377,806,0,3960
24,7721,469,726,3,3088
3,9811,149,249,0,7482
18,8200,947,781,1,7154
6,1120,122,916,0,2609
19,3142,153,678,3,909
19,1821,754,303,2,7154
21,5210,677,980,3,5984
9,7196,824,507,4,4073
12,10877,105,428,2,811
15,1061,261,1084,2,1314
13,7951,444,501,0,7154
13,4714,334,1086,1,7154
16,8200,191,1008,3,7154
24,4712,897,498,4,6238
1,248,643,237,4,9485
19,6859,317,861,4,7154
24,1656,830,880,3,467
17,1221,785,796,0,983
10,3611,332,481,3,7305
22,6176,139,849,0,1619
10,8941,914,738,0,5984
4,9385,91,906,2,8432
20,10450,242,827,3,7154
17,8185,522,992,0,8034
8,10604,394,454,1,730
16,1147,360,567,1,6054
14,8905,327,1032,3,6690
22,10696,686,493,1,7154
9,5365,140,744,2,4220
10,1086,623,733,3,6054
24,3414,535,585,0,5891
21,817,46,919,3,8920
14,1448,315,557,3,7154
11,8250,885,840,2,6238
13,4193,992,564,1,9284
19,7721,503,591,4,8920
17,2389,419,158,1,467
10,294,659,851,4,6102
4,6185,633,1070,4,4803
13,6760,307,802,1,9284
10,5905,462,626,0,5701
0,2181,881,131,2,4721
1,1940,319,274,4,7743
1,9391,175,578,0,2799
22,7767,120,965,0,6102
0,7310,485,285,1,262
19,8485,932,210,2,346
16,6859,624,729,2,811
8,4529,35,389,2,4307
24,10702,660,761,2,6238
5,9436,505,293,0,3408
21,9304,410,322,1,6690
10,9304,414,565,4,6054
11,8200,292,867,0,467
22,7080,616,323,2,467
10,39,62,286,1,8920
10,4182,858,594,1,7787
5,7381,856,1061,1,9831
4,8429,18,1110,3,2309
4,4623,808,509,4,2444
7,8559,44,1006,0,5529
12,4829,303,714,2,7747
10,4390,307,848,4,5532
15,8905,570,381,0,9782
5,9520,536,561,1,3198
19,6737,868,161,1,4992
18,7951,413,135,4,7787
8,10300,201,220,2,1973
7,7188,994,644,0,2548
18,5905,982,395,2,3916
11,294,687,601,1,811
8,8259,978,21,2,9356
2,8761,344,179,4,7935
21,1321,350,871,4,2548
20,4712,453,908,1,1944
13,9181,156,264,0,9592
12,9427,291,770,0,6690
0,5153,919,541,0,5420
20,4168,296,366,0,1314
0,4727,355,833,1,2012
17,10946,36,218,1,467
13,10198,658,576,0,8920
11,10493,133,1053,3,9284
1,8138,559,811,1,3869
3,2771,545,1027,4,564
8,7201,172,439,4,4396
24,8887,413,650,2,5450
6,506,552,242,4,9319
4,1392,19,298,1,2939
18,576,793,969,1,6690
7,3945,0,1113,3,768
6,2343,98,316,0,5658
6,54,925,805,3,6015
11,576,349,271,4,1314
15,8758,715,458,3,4614
23,766,38,573,0,7787
2,10757,13,631,3,2440
8,3312,61,1020,2,7642
5,5807,868,188,1,734
12,8528,886,646,2,1068
13,5101,844,438,0,6690
17,1656,808,509,4,5891
0,7154,562,458,3,2257
8,5597,892,886,0,3934
2,9674,512,538,0,3921
24,10938,762,201,3,7154
24,268,733,175,1,7305
10,187,598,423,4,5984
12,5101,881,473,1,6102
7,4810,16,700,3,5675
7,3653,522,497,3,6609
24,8485,427,684,1,467
24,10450,353,815,4,467
2,3607,743,344,1,1973
4,1699,539,780,3,9292
3,5101,321,711,4,6304
16,3523,796,708,3,7305
15,3945,626,931,4,3960
10,1869,967,282,1,8428
8,10480,19,214,3,2663
11,1086,459,906,3,1944
24,166,696,659,1,3088
13,6176,493,508,0,5984
6,3663,250,631,0,1784
2,2636,69,468,0,9796
10,10104,424,525,3,9782
20,2137,203,611,3,9592
17,1371,389,613,3,40
2,6813,344,738,3,1587
20,3523,454,850,4,9284
21,9593,511,1063,2,3916
20,8213,203,1031,4,5701
6,5925,205,813,2,768
5,10922,47,299,1,7415
13,3397,366,282,4,5701
1,561,967,537,0,9202
11,1116,803,854,3,346
6,9477,820,527,4,2418
18,6760,243,156,0,9782
16,9879,342,266,1,1619
1,9768,502,600,4,8327
18,7734,915,103,0,7154
22,7721,588,370,4,9592
13,4148,183,1122,1,6054
13,10135,16,695,1,8920
8,391,951,1048,0,1105
10,10988,626,430,3,3960
15,5537,329,223,2,1944
22,5101,856,1069,1,8920
0,4515,684,616,1,9301
21,817,178,1052,2,6238
22,115,523,631,0,1944
2,9779,653,1016,1,9708
11,8540,954,766,1,3088
16,5891,536,1128,3,9958
17,6760,451,1041,3,4992
15,5232,779,331,4,1546
13,2940,643,276,1,2397
4,6430,777,543,3,6556
15,6748,520,302,1,811
2,7551,804,466,2,9444
12,4970,483,517,0,8920
24,7471,316,302,3,3916
16,5181,698,557,3,467
16,2698,403,970,2,6077
4,2914,515,1075,3,9273
4,7302,123,592,4,5506
14,1120,474,859,0,9592
15,4312,148,414,2,9754
2,10983,210,415,2,1924
19,6859,561,528,1,9284
1,4136,975,1008,1,1415
14,3653,106,955,3,40
22,294,118,508,1,5891
8,3397,114,770,3,8992
13,9181,201,215,0,6690
14,39,613,102,2,3916
9,9917,345,117,3,741
8,462,451,158,3,7520
3,166,862,202,1,4442
24,294,700,871,3,467
22,3611,604,629,4,3060
4,8852,618,800,1,1666
9,4965,956,159,0,9221
14,8098,559,860,3,1546
2,2584,901,131,1,2140
5,1656,274,317,3,5975
1,10586,27,846,4,2603
2,10458,998,334,4,6327
23,8681,807,746,2,3960
12,3873,267,220,2,1361
8,3845,664,858,3,6482
23,8303,458,229,1,1944
22,9228,327,1032,4,3088
9,2137,817,476,1,9530
18,6490,864,807,4,9782
11,5905,332,209,4,4992
6,10273,294,365,1,1787
4,781,796,322,2,2738
13,2794,455,1041,2,9284
9,5333,526,299,0,6858
22,10450,268,776,0,7154
14,5271,844,388,4,9284
19,10493,451,1041,0,6102
10,3733,287,464,1,6238
14,1722,541,340,4,1944
24,7734,921,715,2,1619
10,8323,301,860,3,7747
21,817,792,798,3,4992
12,294,838,703,0,5984
14,1344,887,915,0,7305
8,4053,54,724,1,9819
22,115,475,1009,0,1023
1,8467,639,1111,1,343
3,3410,588,192,0,5523
1,10702,193,671,3,4702
21,6346,231,203,3,3088
6,3264,69,665,3,8407
14,8064,808,999,4,814
5,7392,33,167,4,6326
18,248,980,531,2,1619
19,6859,343,330,0,4992
7,6200,861,180,0,3008
12,4054,1000,306,1,6054
14,4148,23,959,2,7154
8,5714,837,614,2,7192
24,5101,642,498,0,5984
12,8905,258,478,2,3960
5,38,991,578,1,6998
23,5345,618,369,4,40
1,5510,286,868,0,8462
0,3412,812,642,0,2929
24,488,257,123,2,1546
10,3523,350,923,2,1314
11,8332,685,478,0,811
3,677,573,547,2,7905
22,8905,461,587,1,1944
3,577,281,654,0,3778
21,3868,637,359,2,1619
7,1101,966,1059,2,9302
16,5826,126,156,0,9782
