C_NATIONKEY,C_ACCTBAL,CORR1,CORR2,C_MKTSEGMENT,C_PHONE
0,5095,115,1033,4,1018
1,10657,891,515,3,1007
8,10751,975,972,1,718
24,10169,581,255,3,687
17,646,495,600,4,3705
0,8927,37,885,3,9149
8,10784,383,402,0,4580
14,713,349,797,3,2922
0,2072,833,946,0,8457
9,10899,986,999,3,5974
20,5554,915,255,4,5633
10,5554,582,679,3,5040
9,5583,983,1066,1,8526
12,9684,270,393,3,976
0,7367,675,925,2,1550
12,3330,656,467,3,9934
5,9139,726,339,0,4804
8,5335,508,660,2,3823
0,3940,83,693,0,2222
8,4182,789,947,4,1552
1,10020,395,898,2,1234
7,1683,47,164,1,6129
18,3948,970,1003,3,219
5,3972,296,294,3,8314
7,4589,831,961,2,913
13,8292,274,493,3,9199
16,4589,975,507,1,1028
4,3918,3,354,4,4730
13,8985,817,505,0,658
18,2091,284,957,2,2489
18,2417,522,826,0,1256
19,9582,545,822,1,2415
16,10316,560,1040,4,1256
16,4508,630,978,2,1235
21,10588,582,954,2,976
1,1285,617,1068,4,3715
15,646,868,597,2,5579
3,6559,62,156,0,3973
17,3479,825,1078,3,976
18,2512,542,1040,1,3280
11,10,219,641,0,4290
20,1572,475,506,2,9926
12,5696,80,548,3,2225
7,1791,105,594,3,2652
5,1383,675,619,0,2867
6,4203,413,683,3,5326
10,1775,955,842,3,1256
7,6128,412,428,3,3965
21,8688,49,164,3,1256
11,10735,380,567,0,9836
24,4551,918,745,0,1028
14,880,93,680,1,2922
8,6132,75,959,0,505
2,2005,964,727,1,9340
3,3054,492,830,3,895
1,10696,218,1086,4,2114
11,2257,187,449,0,5040
1,6425,642,853,0,2990
2,2054,422,188,2,6980
21,5409,389,344,1,1256
18,8607,55,133,0,5633
23,2242,465,549,1,5303
16,846,207,527,0,6399
18,3948,643,1036,0,6399
16,437,637,455,4,2922
5,9337,513,426,0,7562
13,5554,683,173,3,6399
2,2135,18,139,3,1205
23,6837,170,309,0,9926
19,2257,946,945,0,5579
11,7165,978,606,3,5348
17,8159,436,375,0,1256
13,3280,768,175,0,3280
14,7518,354,231,2,5040
20,8985,845,949,2,1621
19,10989,708,959,3,2450
22,10657,750,559,4,1235
16,2316,566,630,0,5264
4,7195,543,532,0,1224
2,10819,870,705,0,6218
23,4589,110,369,4,9934
10,437,645,731,2,6034
11,1775,31,589,1,2791
15,1625,491,828,0,658
16,1503,165,428,0,1295
14,5696,756,227,2,5040
14,9405,377,512,1,5264
6,9602,782,658,3,5240
12,8804,728,371,1,5633
12,8804,353,658,4,2489
9,7400,464,278,4,1066
9,1102,336,447,1,798
23,9125,86,1049,3,8877
16,3745,54,604,1,219
18,6801,861,845,3,5579
9,10588,448,753,4,2083
0,1515,454,235,4,9151
1,5696,814,547,4,7390
5,5163,424,266,3,1982
6,7312,950,590,1,1175
10,4683,207,516,3,2791
21,8693,533,416,0,2922
17,8159,273,887,0,1235
17,6156,111,747,0,4360
2,3361,649,434,0,3715
4,1572,406,424,3,9523
21,6447,442,1023,3,1256
20,7911,408,761,3,2791
19,9405,112,150,2,9199
7,6410,927,778,1,6669
1,3220,235,523,3,5011
12,5520,375,654,3,658
11,1775,380,617,4,5579
5,7316,694,241,0,5192
15,6698,128,128,3,5303
16,2691,69,292,0,457
24,6926,789,147,2,1235
10,9458,736,588,1,5040
12,6116,733,1099,4,8786
4,9272,57,585,2,9585
21,10273,597,500,2,5863
7,6402,638,141,2,5046
14,3621,983,269,4,2225
2,10461,484,377,1,9205
22,1312,687,900,2,6034
4,8923,227,636,2,5829
2,10802,556,626,2,1208
10,5491,481,707,0,9934
11,6655,713,647,2,369
4,8823,427,800,3,8768
5,4238,267,352,3,4521
5,9026,689,268,3,9253
1,1078,753,603,3,7015
6,6787,715,744,0,3484
15,9337,793,877,3,2791
1,10291,458,615,2,8216
11,2537,39,689,3,5303
3,2400,659,1050,0,8864
4,5733,226,60,3,8231
23,4683,879,631,3,5040
8,9630,793,296,3,4287
13,9246,82,611,2,2922
1,10950,706,220,2,8193
20,6886,147,265,2,219
8,2784,795,723,3,60
14,1166,20,914,2,2922
18,5232,256,355,2,976
21,646,20,493,2,1028
22,5232,554,379,4,976
19,6549,935,983,4,5040
21,8151,775,984,3,8355
15,4090,447,192,2,9740
11,2257,745,591,0,976
2,9415,61,506,1,1817
5,3164,196,239,0,1907
0,4189,716,1094,3,824
1,1116,176,795,3,844
22,6926,723,849,2,3280
5,7159,264,441,3,8892
23,10696,326,795,4,5348
0,8050,478,1005,2,1250
14,6763,242,142,2,9926
21,10588,114,662,1,5863
3,1299,150,126,4,4314
12,6933,666,699,0,5348
18,3419,207,637,0,1621
24,4634,319,117,3,5579
23,3948,238,888,3,3280
2,7771,809,603,4,5801
2,2194,981,618,2,635
2,9021,259,644,4,8000
8,7758,151,1008,1,9412
24,9915,322,401,3,2225
0,9413,217,337,2,8188
2,10421,108,603,0,947
0,4102,963,834,2,3933
11,6933,833,810,2,5303
16,4508,956,612,4,2225
23,3400,436,892,1,9255
12,5866,4,350,0,457
18,9405,446,729,4,9199
4,7673,707,303,2,2117
7,534,700,1019,3,7640
23,10784,479,1031,2,3280
8,3447,44,629,0,7641
14,1572,268,337,1,219
20,2085,292,761,4,7558
17,8783,707,135,4,5040
23,2242,36,144,2,1621
3,4874,954,454,0,403
5,8022,469,342,0,6090
7,3991,47,400,0,2616
0,2257,987,313,1,2495
18,355,682,822,1,9199
11,10657,628,289,3,2225
9,4820,315,484,1,860
21,8804,802,152,1,9836
17,437,984,228,2,5264
2,1266,621,197,4,9790
24,7350,358,600,2,5579
9,3782,457,831,2,3767
24,6092,548,527,2,2791
14,8292,435,426,0,3705
21,1158,937,526,1,2692
4,3329,135,322,3,6568
17,1744,463,734,1,7912
7,5252,546,820,2,7309
9,1859,412,373,2,8486
10,5491,502,238,4,9934
11,9684,914,344,2,6034
1,1161,987,1025,4,3439
8,1526,100,1074,0,8987
11,10735,498,880,2,5303
23,7348,63,929,4,2964
0,10963,214,359,3,621
2,729,892,117,0,1930
24,10,354,752,0,5264
0,1913,324,191,1,7966
14,4339,81,395,0,3280
9,9413,430,360,2,9526
8,1865,83,286,4,9196
6,8102,866,125,2,4843
7,1597,570,761,4,6407
19,10823,436,892,3,9836
20,4901,927,158,0,5040
15,1572,986,914,4,1235
15,10784,620,772,4,1621
9,1939,257,290,1,5448
15,303,846,797,0,5633
2,5632,814,1052,4,2595
23,3031,316,967,1,457
20,751,207,295,0,3705
15,9684,389,344,0,9836
18,5209,759,847,4,219
11,4004,917,928,1,457
8,2580,947,667,4,3124
3,5447,813,362,0,6840
21,3402,915,866,4,5863
5,6605,276,227,0,4048
19,5209,865,528,2,6399
1,10037,72,104,2,798
2,9143,460,934,4,7061
1,7048,75,831,3,3329
24,437,967,1036,4,4290
7,4676,903,546,4,2477
21,1775,646,566,2,6399
21,7334,823,344,1,6034
18,713,842,399,4,1621
18,10,334,199,1,9199
23,2257,224,932,1,1621
3,7670,938,926,3,4408
18,5491,832,1056,1,5040
19,4508,125,285,4,5863
8,5491,829,1067,0,1503
9,5554,269,757,4,7824
9,1286,819,646,2,9811
9,5850,920,715,0,3228
8,1006,870,705,1,9526
23,4113,188,935,2,5670
18,6886,643,1026,2,5264
20,8292,300,243,0,687
3,10574,214,774,0,4799
1,461,310,285,1,9667
5,900,12,1067,4,3853
0,4090,487,201,1,7221
7,3723,855,995,1,8011
10,5232,121,308,3,9199
20,3330,436,572,0,3280
4,3578,527,840,2,1469
6,7463,419,1081,0,2336
4,7216,570,517,1,8803
19,6521,493,454,3,5348
3,10187,484,831,0,2634
6,4478,682,765,4,7158
12,338,468,165,3,531
15,1572,615,230,4,9199
8,6787,173,1034,2,2072
9,3419,943,250,4,1947
3,1279,194,543,0,2393
19,8292,9,218,3,9836
13,1744,341,802,1,5670
10,2882,255,671,0,5348
13,713,33,974,4,9199
19,2883,801,201,3,9926
20,3870,792,358,2,5579
21,3031,14,686,0,4290
12,437,113,215,4,6034
0,1761,874,217,3,1854
16,10531,433,278,4,2791
2,5071,721,352,4,6733
6,6975,263,1049,3,3043
11,760,57,700,0,9836
9,920,445,589,0,7108
12,8804,617,793,4,2922
6,7777,764,729,3,2499
4,614,501,386,4,7638
18,2142,54,934,4,2922
21,3816,934,954,2,5653
16,6501,345,772,3,9934
7,3401,381,178,2,768
0,182,478,197,3,8769
16,578,895,965,0,2692
22,7624,752,1013,3,457
12,751,88,305,0,5040
0,10660,5,47,2,5551
5,4091,899,879,3,8071
24,2301,952,247,3,5303
20,7551,862,684,1,7896
5,4810,873,340,4,9077
9,776,159,843,3,3417
21,10582,96,243,0,5348
14,10819,260,604,3,219
12,646,875,461,1,2692
15,5554,843,687,3,2922
7,6499,440,283,0,7589
14,8251,901,364,0,1282
1,9139,582,977,4,787
17,8807,644,616,1,6399
18,3479,505,108,1,1150
17,7498,798,763,4,2489
7,5917,275,293,4,7862
8,1247,314,392,4,7596
22,7518,441,364,4,219
13,1001,880,799,0,5670
15,4498,291,890,3,2225
10,646,915,255,3,2922
5,945,382,459,2,1869
21,10345,273,403,3,8083
2,4645,39,826,1,3274
22,6787,332,790,1,658
10,5554,449,276,2,658
9,4022,932,559,0,6798
24,7891,650,173,1,9926
6,1502,716,841,0,7244
0,3741,448,373,2,4827
12,8807,72,829,1,5579
1,9876,457,686,3,7633
1,6354,359,627,3,8192
14,1924,454,778,4,1235
21,10273,315,461,0,1028
10,3948,535,96,2,8357
19,2005,541,858,1,6399
10,3921,153,118,2,6986
5,1148,895,600,1,3015
0,4972,765,225,2,4661
6,9418,503,716,3,6285
15,9701,239,306,2,5040
9,4810,104,196,0,4357
3,9670,485,102,0,3737
0,4396,939,215,2,5534
10,8598,381,359,1,9934
1,680,380,346,0,9028
9,9615,282,957,1,5689
4,3304,606,923,4,505
1,3665,859,798,0,9016
10,3155,66,912,3,5040
2,1705,285,325,3,9570
8,5045,202,335,2,7768
7,10037,744,696,1,2540
3,4783,513,800,0,4424
18,10588,296,1083,1,7896
21,751,194,1008,2,1235
10,10771,166,1042,3,5348
2,6133,956,515,0,8633
10,1572,592,1004,4,658
6,9183,360,202,0,1536
15,6406,111,747,1,5670
22,1744,400,650,1,5579
6,3778,34,877,2,394
19,4949,233,538,4,5040
0,3159,411,978,1,9219
8,1648,833,946,1,2712
20,7137,130,685,3,5863
9,6398,984,394,1,4092
14,10037,761,1036,1,5348
23,2375,984,603,4,5670
6,5488,797,610,2,7675
0,7246,282,557,3,5673
0,7551,110,988,1,9388
4,9273,620,446,2,5791
21,8503,90,268,2,5633
16,3421,776,595,0,9926
3,2468,289,465,0,2280
8,7821,282,495,1,7118
16,10,897,314,2,9836
14,4634,404,540,4,9199
6,7131,607,606,2,3064
14,8159,513,300,1,2225
5,10075,581,562,1,8621
20,7818,540,282,3,3705
7,3073,650,1011,1,4038
3,9351,572,974,1,5753
0,1389,81,1015,0,8970
12,1744,0,829,1,6399
5,3353,476,628,4,929
18,10541,89,183,4,3705
16,5232,676,213,3,1621
14,5528,503,835,2,3280
3,713,22,262,0,8792
13,6926,322,127,2,2225
22,10823,548,291,4,5040
2,1411,550,285,1,2257
7,6521,776,1049,0,7887
8,5113,124,1030,3,9678
14,10037,567,258,1,5579
13,10839,689,179,0,219
15,3031,249,963,2,5303
5,6227,930,1056,3,4064
22,4508,722,1067,1,1621
8,2784,741,931,3,4064
15,1411,724,244,0,1621
16,1065,338,993,0,5264
7,10588,348,143,4,8082
23,6933,669,846,0,5348
9,4775,8,10,2,1824
22,10,2,356,1,658
21,713,254,993,4,5303
2,870,973,672,1,1464
8,8798,890,930,2,7401
17,10260,245,935,1,9836
7,954,142,375,4,3134
24,4551,916,861,2,658
4,4584,742,476,2,1021
17,9337,725,309,2,3705
2,2706,624,960,4,9440
23,6521,813,800,2,6034
3,2416,798,1073,3,2587
0,3827,229,765,1,4708
4,10735,734,1041,0,2815
7,4052,450,316,3,1097
4,4686,329,408,1,7169
2,3578,262,291,1,8953
17,10657,118,633,1,2791
5,1921,422,1056,0,4412
7,10809,926,251,3,3251
10,646,20,102,2,9926
6,2587,415,423,1,4240
15,712,207,593,3,5579
2,755,485,817,0,1347
17,10031,243,51,0,7202
14,6030,222,565,3,1028
13,10735,503,1014,0,2489
20,713,345,564,3,2922
17,6901,844,381,3,8631
1,8263,80,773,1,610
8,3936,483,833,2,1271
7,4583,566,586,1,4390
2,2502,671,542,1,4791
20,3340,994,559,3,9696
17,4508,592,593,1,3280
19,5458,19,334,2,9926
3,9659,357,1118,3,1601
18,5520,184,242,4,9934
0,2370,542,629,2,9703
3,5520,175,111,0,5191
16,9413,481,849,0,5040
16,4634,323,325,4,5633
11,7818,513,237,1,9926
13,8412,185,1048,4,1028
22,751,901,364,3,6399
23,10861,654,881,1,7559
23,4683,556,261,1,9199
12,10657,672,944,3,687
18,7384,925,742,3,1621
6,375,905,638,2,5850
24,4089,377,925,4,1028
20,927,308,978,1,2225
6,10072,941,706,0,6040
0,173,453,506,3,3971
17,5188,71,804,4,7896
5,4016,333,613,0,5275
9,5361,867,768,2,4400
15,10823,103,307,2,1621
12,6239,200,492,3,2692
19,1572,54,1034,0,2791
7,10168,682,448,3,6760
6,8263,665,940,2,6805
19,4298,383,241,3,3705
18,5232,755,462,3,5633
12,1775,457,136,3,1028
3,971,476,851,3,555
10,1744,940,420,0,5264
4,5571,547,325,1,6140
6,3918,370,212,2,2749
6,10813,63,683,0,1112
5,1987,404,540,4,4417
6,7545,243,576,3,5127
0,4718,761,297,3,5728
8,4988,985,1074,1,1186
12,2577,515,270,0,1874
13,2400,566,145,0,5863
22,3713,323,467,1,5579
8,3736,857,610,2,4013
4,4453,510,608,2,957
13,4377,868,197,1,5233
7,6909,263,856,3,9060
13,1429,936,165,3,2791
10,4298,909,621,0,5348
6,7198,630,502,1,5305
14,3538,380,824,1,1621
19,2242,671,652,4,7896
21,10568,599,206,1,2922
20,1512,489,236,4,5670
22,2417,859,209,2,457
7,4396,61,227,1,816
13,437,773,172,3,9934
4,4656,781,892,4,2712
5,7312,761,891,3,7883
13,927,965,495,2,9934
24,5571,136,458,3,5303
2,3824,729,698,2,2877
20,3495,467,444,1,5670
21,8078,624,960,0,765
18,1407,442,603,0,9139
3,9994,509,841,2,5890
1,3998,621,896,2,1282
6,8370,269,745,3,8152
4,7352,547,793,4,8372
3,4453,348,818,3,7404
20,3092,134,453,2,2922
24,123,697,366,0,5303
6,4268,895,295,1,8188
11,9413,292,959,1,7896
1,242,181,452,2,5976
7,5568,586,800,4,3792
18,3578,462,621,1,1028
19,6411,777,129,1,2692
7,5252,960,740,1,765
23,9684,226,451,4,687
1,4730,558,402,3,8658
2,9212,573,537,2,3141
17,2005,769,198,4,1028
12,8804,267,935,2,5303
17,927,600,734,2,5303
13,9252,784,358,2,5264
10,5252,204,755,2,5348
16,1428,170,984,0,1256
18,1411,94,575,1,5264
12,5327,294,855,2,9199
5,9623,102,480,1,4027
1,9157,853,909,3,9901
19,750,150,776,0,5303
18,2934,962,780,4,7963
19,2512,921,603,3,3280
2,9810,701,40,3,43
22,6886,334,419,4,1256
23,3402,213,750,4,976
3,7286,672,182,1,7504
2,5869,912,614,4,5422
2,4940,688,799,4,7035
7,10045,886,755,1,3148
14,5918,346,398,3,6022
18,2400,499,340,4,2692
22,9095,217,337,3,5348
17,5209,416,280,2,2692
13,4634,490,490,3,6399
10,6926,491,828,1,5040
9,2506,89,665,3,9484
0,2514,514,1014,1,6735
9,3194,292,472,3,9055
17,1633,371,167,2,5040
9,1263,867,431,1,6576
5,5950,506,306,3,2660
19,9405,438,1017,0,5264
4,3761,533,468,1,7540
4,10647,433,491,2,6257
3,7586,252,960,3,7645
23,5528,404,240,4,2225
20,5914,397,437,1,9836
18,8804,700,182,3,5040
7,10287,909,959,4,6371
6,6406,691,770,4,9081
11,8159,373,648,3,219
23,1775,881,277,3,2225
19,4589,591,838,4,5633
13,10819,496,882,3,976
9,10679,648,281,4,7053
4,6628,798,606,2,6376
20,8118,484,377,4,2692
24,6664,731,449,0,5863
20,2005,295,515,4,1621
6,751,963,493,4,7531
8,661,609,878,0,770
13,6411,647,1057,3,6399
7,711,20,890,2,4500
24,4634,264,413,3,9836
6,5032,177,593,4,8586
12,713,205,562,3,4290
11,10784,607,342,3,9857
3,10059,830,731,4,8148
7,7560,500,1043,4,1814
14,3758,259,383,1,5863
23,3092,705,124,4,5264
6,3386,128,159,3,8442
11,927,945,724,3,5633
23,6926,902,774,2,2225
4,7939,239,597,3,617
15,9405,371,167,3,457
21,4089,104,793,0,2922
6,3419,528,641,3,8217
7,4498,510,587,1,6385
23,4339,187,559,1,5040
20,4701,166,561,2,2991
23,8209,694,602,3,4930
23,4551,387,80,4,9934
4,751,435,426,2,8666
23,5209,814,1069,2,2791
2,10796,685,731,3,3111
17,10996,77,540,3,9676
12,5591,521,599,1,5264
1,811,104,972,3,580
5,3229,646,848,1,4486
18,9953,481,676,0,219
11,4914,132,528,1,9934
10,10273,698,352,2,5040
23,8118,655,149,0,4290
17,4089,945,1011,1,2922
22,1572,586,830,0,5633
1,9566,166,516,0,6731
23,804,742,588,1,687
9,10059,261,730,2,1141
24,974,845,513,4,4290
23,2417,373,321,0,1028
10,8985,512,904,2,457
2,2214,63,274,1,5376
20,5491,708,594,1,5040
7,6915,966,449,0,7942
2,4589,779,550,1,449
15,3621,417,1036,0,6399
22,8804,502,1025,1,2225
16,10273,803,921,4,9836
5,6230,29,226,4,1101
11,5528,298,817,2,687
8,10020,106,351,4,8984
2,7818,513,432,3,6220
22,3109,617,328,3,8768
0,4331,832,956,2,4245
8,1147,916,933,2,2552
24,6787,149,610,3,658
6,1015,473,646,3,3094
2,4589,388,356,1,3652
12,646,724,530,1,5863
1,10363,106,1002,0,1411
10,5101,446,732,3,687
6,5101,536,290,0,1956
6,3419,177,700,0,2484
23,7518,803,1066,3,5264
6,10256,319,467,3,3250
4,8385,750,559,3,7466
1,2799,895,590,2,4771
16,10819,87,435,0,2489
5,6701,979,725,4,8470
5,4652,851,315,2,5518
6,5504,783,461,2,3860
14,1411,737,933,4,1256
9,8159,274,279,3,16
23,9405,84,592,0,2922
6,6664,611,933,1,7119
13,3621,222,776,1,219
6,4968,7,256,0,3089
16,7137,255,567,1,9926
6,7096,126,156,0,583
11,6801,529,750,4,2225
19,7683,310,408,3,5264
7,1794,542,799,2,8593
19,6411,715,496,0,6399
0,5684,986,999,4,7880
21,2242,109,947,2,5264
6,10169,955,290,2,2938
3,5485,49,185,0,1972
18,2537,207,355,4,5579
16,5252,232,323,3,219
17,8292,486,780,3,1028
16,4073,235,647,4,7896
16,10657,540,282,4,3705
11,5232,986,999,4,2489
13,2512,524,976,4,2692
3,1663,989,48,3,433
16,10362,58,533,0,5264
19,9405,512,254,2,658
1,9981,153,899,3,5230
17,6886,266,383,4,5040
23,5252,928,140,1,5303
12,1411,991,295,1,5579
0,2005,877,339,4,1730
17,6528,836,910,4,8293
11,3495,651,204,4,5348
8,4585,943,518,1,5588
18,9684,304,889,0,2922
2,1396,515,290,2,9480
2,1771,489,896,3,7867
21,222,378,458,2,5040
2,8054,884,672,0,7024
13,6886,209,424,3,1028
19,4508,589,997,3,5348
4,386,867,335,1,7771
6,8965,379,269,1,9196
2,2418,40,652,2,9921
4,4333,610,223,2,2561
0,6940,812,942,3,8310
22,8159,424,164,2,219
13,5209,178,515,3,3705
19,4508,383,172,0,9926
19,713,422,188,2,4290
17,2882,348,244,0,1235
6,5926,664,607,2,6944
2,6886,149,662,1,1505
3,1876,692,150,4,4765
19,10169,533,544,2,219
5,1690,679,759,3,9797
3,2512,604,630,3,5436
18,166,47,125,0,7832
9,6756,667,1058,0,8671
17,437,685,459,1,1621
8,10165,248,38,3,7601
21,2658,905,1007,2,1637
17,5527,621,544,4,7656
24,2577,825,972,4,2791
8,1732,228,909,0,2031
20,3479,903,119,1,6399
15,1744,445,615,3,5670
19,3280,363,1086,3,7896
6,2090,299,450,0,594
0,687,436,615,1,4259
22,5866,131,913,2,1028
17,4339,63,1021,3,2225
22,2056,327,716,4,2489
2,9190,820,976,4,8316
10,5491,664,593,3,7896
7,4154,439,1042,0,4701
23,3402,245,426,2,3280
18,6801,888,438,0,5040
24,7982,1000,291,1,457
5,6017,38,1028,0,1118
20,9684,482,804,1,219
23,7911,668,771,3,219
12,8846,16,253,3,8981
14,5528,467,725,3,3280
17,4508,628,289,4,457
2,9388,226,83,2,9186
1,10012,947,138,0,9973
14,3621,171,923,0,1028
0,10768,943,239,4,5980
1,6629,633,809,0,6868
18,8209,65,619,0,1235
22,10169,345,998,3,7896
1,373,832,868,3,5812
8,5797,396,725,2,3819
22,338,597,390,1,457
17,5209,708,914,1,7896
22,6252,717,731,2,6034
19,4089,110,994,2,9926
22,3948,296,759,1,219
10,3495,618,964,2,9836
20,8292,355,491,3,5633
2,4417,339,851,3,6865
2,7346,870,705,3,2781
12,4508,233,538,2,2791
24,4589,367,885,0,5633
5,4960,129,606,2,104
18,5491,649,232,4,5670
23,4919,906,245,3,1028
8,2789,850,926,4,879
23,6926,171,841,4,6034
0,7001,351,488,3,7632
7,8516,902,984,1,8509
15,6933,208,456,4,9836
8,9609,241,415,3,7811
21,9993,756,833,0,9923
19,9405,967,187,4,5303
23,3479,998,289,4,3280
24,10698,631,773,2,5348
17,10784,933,940,4,457
11,1411,566,522,2,2692
5,6401,744,742,4,2133
22,646,424,126,3,219
14,6801,16,938,0,687
11,5696,629,228,4,5264
1,5443,410,884,4,5249
6,4970,144,939,2,5953
3,6338,623,615,0,7127
12,10588,102,972,4,457
10,2882,629,228,3,658
9,10588,886,660,0,1934
2,6995,765,952,3,4139
7,8807,713,330,2,3307
6,10735,344,261,1,8914
14,5101,130,764,2,4290
20,2400,809,930,0,1621
6,10553,127,521,0,8445
23,7147,213,695,4,329
23,8118,236,304,3,7896
12,2400,806,542,2,1256
2,9130,362,833,3,1231
0,4913,278,437,0,8695
1,7945,119,337,2,5987
7,9458,43,577,3,7186
11,7518,229,924,1,1256
7,10285,647,370,4,4298
22,2257,945,902,0,2489
0,4410,49,511,3,5293
12,3330,726,970,2,1256
14,10273,417,508,3,2225
3,460,302,182,3,8433
23,1618,730,853,0,5348
18,5232,943,504,4,5579
16,2577,269,473,4,2692
8,2195,446,293,2,4092
17,1215,0,457,0,2444
22,66,810,531,0,1621
4,5696,983,172,2,6011
18,9552,651,736,2,2692
6,3031,44,455,4,8157
15,8077,714,986,1,5863
21,2053,145,508,2,1028
5,816,234,242,4,1187
6,3092,723,322,4,5805
14,4151,538,651,2,5040
18,9458,108,522,2,2692
1,6886,205,70,2,620
11,4339,590,257,1,5040
4,644,299,482,3,9366
17,4634,304,704,2,9836
22,10784,742,476,3,5264
20,6447,354,1058,2,1028
19,927,597,343,4,2922
15,2417,741,238,4,457
13,6926,675,448,3,6399
23,4560,153,967,3,9926
23,1411,78,552,2,5348
24,721,441,873,4,9836
23,6886,777,861,0,5670
4,329,964,727,4,824
23,10657,190,641,1,9199
19,1991,489,319,0,5670
4,1927,141,681,2,8733
2,8115,427,220,4,2935
22,8118,627,804,3,2225
21,8118,38,179,1,219
5,5697,826,1070,3,507
2,4135,867,290,0,3661
23,2257,613,891,2,6399
8,9050,739,180,4,6636
9,10808,124,241,2,5643
23,713,174,424,0,1235
8,8198,650,173,2,8849
8,10061,14,560,0,8654
0,637,52,1072,3,3951
20,7307,610,730,0,7334
17,8584,468,622,2,5863
0,850,405,762,4,1321
20,2417,804,987,1,9934
1,4174,80,742,1,1559
12,10735,237,536,4,5633
4,6655,352,1004,1,3454
10,8292,899,903,0,2791
0,2242,481,397,4,8349
18,10735,121,154,2,5633
0,6894,849,177,3,1397
19,264,372,406,2,5266
22,8693,12,260,0,6034
15,8985,994,966,2,4290
18,1023,579,457,0,9934
19,4654,555,931,4,4290
11,1744,901,364,4,7896
6,4235,138,270,0,8356
0,10668,822,515,2,2579
24,4339,611,686,4,4290
23,6447,159,160,1,5863
12,7387,203,362,4,5670
15,10,527,1015,1,2225
2,3779,207,355,1,5240
0,8880,79,813,3,6956
16,10406,868,548,0,9836
4,1325,302,606,2,5934
17,4038,483,142,0,9093
1,1922,779,311,3,5371
11,5209,229,708,4,4290
24,7911,298,694,0,5863
17,7500,726,1007,3,5303
0,10696,223,307,2,598
2,6045,774,408,2,1649
8,2921,540,604,4,3035
23,2089,523,818,0,43
1,5928,919,347,0,524
18,5216,900,451,2,1235
16,5528,932,761,4,2791
14,8807,49,900,1,5348
1,585,612,142,2,4358
7,1055,530,605,2,313
14,1917,523,928,3,2489
0,7839,915,560,4,2912
18,3221,819,1100,3,2692
9,5292,49,374,4,8280
4,6212,873,202,3,4705
10,10,792,286,4,658
23,10169,699,773,2,5670
20,4508,772,1081,1,658
9,3419,414,547,2,1058
0,6568,438,1066,4,8297
16,6926,709,777,1,2791
10,1744,292,472,1,9199
24,9405,691,823,1,1235
18,5554,782,505,1,658
18,6911,457,116,0,7324
3,4900,668,984,1,8138
13,8363,75,690,4,3657
16,437,830,236,3,9934
5,10667,169,896,3,3188
17,10273,536,720,3,9926
6,9140,544,511,4,1924
2,6894,390,431,2,5972
24,2005,853,763,0,5348
16,4339,373,321,1,2225
21,7137,127,1043,0,976
19,8892,427,380,0,6034
19,7137,321,151,2,5670
11,9337,730,344,0,6034
3,3230,973,808,2,2337
4,1471,48,126,0,3271
17,10784,875,119,3,5264
6,787,964,891,2,4807
15,663,736,417,3,3550
6,9667,954,221,3,7363
17,734,192,1027,1,7896
24,751,229,489,4,457
24,1744,674,821,4,9926
8,4950,672,203,3,1671
21,7570,3,758,2,5303
5,3097,47,827,0,1199
2,5293,28,286,1,4714
18,2906,199,489,2,6034
3,6886,134,312,4,9022
4,1874,266,1026,1,625
16,1347,988,284,0,7896
23,9405,848,232,0,2489
10,2417,148,782,1,4290
7,4089,114,417,1,7342
0,35,346,249,3,1626
17,8547,780,987,1,9934
10,2242,80,736,2,7896
3,2813,807,230,1,359
6,4673,84,579,4,6443
7,876,290,273,1,1478
16,74,127,226,2,2692
11,3718,777,129,3,1028
10,6521,514,848,0,6764
19,6521,925,433,4,1621
21,7518,721,405,1,7896
2,7457,21,1070,0,6097
21,5209,483,755,4,3280
24,2417,927,493,2,5863
23,3330,180,1048,2,2922
6,6521,666,965,3,7421
14,10823,137,1015,3,687
8,4634,63,785,1,4991
16,1278,676,802,2,5303
22,6411,110,771,3,5348
7,7223,325,169,0,5496
13,4386,926,539,4,9934
9,3330,685,168,1,3678
6,2760,205,985,2,7820
7,2519,335,797,3,1457
8,2224,0,1138,4,2486
3,5426,49,185,2,8903
4,713,371,945,3,6798
23,3419,579,457,3,6399
18,10169,338,744,4,2922
13,1254,805,866,3,3705
0,6582,221,550,4,3137
17,7551,825,316,0,2692
20,579,91,890,1,2225
17,6933,55,133,4,1621
16,10819,711,247,1,5303
9,4868,403,154,0,891
2,2763,700,182,1,5881
14,10031,538,257,4,5040
11,5061,905,408,1,5264
8,6132,291,694,3,8640
14,751,560,616,3,6399
24,6406,927,778,4,2922
23,1017,225,708,2,4276
13,9458,127,317,1,1256
22,2812,987,771,4,687
24,2199,885,256,1,2922
8,1594,947,895,1,6819
12,2257,493,695,0,5303
15,6328,250,387,3,6399
14,10819,611,522,2,976
9,6730,602,477,2,4413
12,7551,846,258,3,5579
18,2882,863,440,3,2791
9,13,575,1034,0,1086
8,4817,106,1021,3,2804
15,3954,998,209,0,7035
18,10,572,495,4,457
11,5252,990,989,4,2692
9,926,672,798,1,3054
8,8887,688,965,0,3181
7,2914,375,388,2,4511
0,2242,780,808,4,4361
14,5203,433,1069,0,6399
13,2400,888,377,2,3280
17,9413,649,434,3,6399
16,9405,508,550,2,3705
24,4441,575,135,2,2963
