C_NATIONKEY,C_ACCTBAL,CORR1,CORR2,C_MKTSEGMENT,C_PHONE
1,6926,70,137,3,1571
20,3992,928,314,0,5490
6,7499,993,449,1,7511
8,5565,256,433,3,8245
1,5792,332,703,4,5769
2,10457,55,896,1,7833
8,2399,301,598,1,7581
10,10561,707,997,1,3051
12,2592,698,252,0,4779
2,9723,382,1115,2,2925
9,6384,314,153,2,755
8,3019,792,744,3,4109
3,6238,747,901,2,1671
4,10826,704,886,3,7539
1,4361,777,353,1,2325
8,2434,23,570,2,4868
5,9292,145,1024,4,3576
21,10942,852,3,3,4333
3,9840,129,853,2,7577
9,4415,467,940,4,7757
3,67,954,1115,1,7393
4,10914,940,40,1,8396
9,3091,322,344,0,2410
9,9702,709,848,3,973
21,8227,528,401,4,1751
12,10416,463,533,0,6416
13,4611,516,968,1,6290
2,1414,100,84,0,5634
11,9491,742,788,4,4385
5,46,53,994,0,3962
0,7521,801,849,1,3246
3,6011,174,791,2,1914
23,6694,26,723,0,7530
0,4636,367,1087,3,6573
2,482,499,478,2,1860
20,4107,526,350,3,9975
16,1147,966,458,4,8643
9,5276,274,677,0,2474
1,5999,618,848,4,2161
0,4655,559,821,2,4955
4,10359,265,354,2,9070
1,8887,276,565,3,5000
23,9310,649,1047,1,4219
24,3082,186,548,2,499
0,10544,653,318,1,5337
4,5580,397,457,2,7590
24,3326,1033,324,0,803
20,4620,773,42,1,8727
2,392,577,339,2,9615
12,7381,68,31,0,9284
13,1792,111,674,1,292
19,9661,254,633,0,157
5,8396,956,48,1,8089
7,3621,923,351,4,4629
6,7435,752,759,2,2829
6,4829,88,430,0,1738
0,2527,624,804,4,6928
7,7092,352,6,1,3701
15,6454,45,688,3,3746
19,3689,242,673,1,4486
9,6488,1098,631,1,5722
0,7209,484,733,2,1955
2,10066,634,532,0,7749
6,6731,572,583,0,8180
3,10984,754,997,4,876
5,10836,687,1130,4,8150
19,9243,581,952,2,4025
9,10186,139,654,1,1197
13,4380,367,865,4,5994
6,10010,559,718,4,6224
18,4160,100,9,2,100
3,6788,943,1115,2,2317
9,4533,804,648,4,4446
7,3987,783,976,1,7903
20,8734,195,932,3,2101
1,1171,641,644,0,4051
23,2153,150,1101,0,5819
7,1226,1081,990,3,7686
18,2034,581,320,2,665
20,6873,1093,779,4,4660
4,4029,589,228,2,230
5,4752,758,715,3,8147
19,3641,46,530,3,7657
3,9747,485,831,3,8224
19,7748,668,547,1,6410
1,1620,1023,923,3,2335
10,10823,854,338,4,674
23,1903,6,1132,1,9340
1,5891,819,988,4,6687
5,4396,409,651,0,5652
14,3808,150,752,4,2908
12,8129,58,227,3,9239
16,1790,516,590,2,8047
24,2954,249,1135,4,2989
4,9933,1005,1095,2,117
6,9526,269,1088,3,5895
12,3823,878,457,3,2314
8,9920,618,521,4,1489
20,619,536,845,0,4186
10,5631,916,1132,4,868
10,1079,1065,675,4,9418
7,3295,613,511,3,1467
11,5526,442,14,0,1947
20,6262,52,204,0,4041
19,5539,1082,880,4,9147
6,350,281,676,1,5161
9,6123,65,1010,3,2711
9,7779,632,93,2,9329
20,8916,979,252,4,8204
7,5468,864,659,2,3500
5,7038,256,1055,2,8347
8,3205,926,1069,3,5500
2,7298,682,1142,0,1428
12,661,571,167,4,3199
8,1683,69,789,1,1291
20,3317,298,537,0,5263
20,10115,308,299,0,2552
10,2944,927,465,4,6457
2,4120,3,787,1,4712
5,6306,702,1005,3,6949
18,9287,953,869,1,4334
6,6994,814,435,3,5134
13,10137,772,856,1,7295
4,10489,566,576,4,3207
11,7645,681,736,3,8534
4,6952,25,677,4,6688
15,7019,902,186,4,756
7,6939,194,81,3,7230
21,6752,426,263,2,4524
7,1751,680,787,3,3994
6,4344,662,571,1,4247
13,10220,5,206,2,3513
19,6258,334,251,2,2202
0,1585,509,1104,3,533
15,7155,843,184,4,9697
6,6611,1061,591,0,9805
16,1078,330,257,3,2781
9,9302,851,1116,4,1018
0,7814,95,799,1,3280
5,9865,562,350,2,6935
13,5389,617,1013,3,5047
13,1901,1038,780,0,3466
9,10116,313,545,3,5425
5,8349,189,249,3,4189
10,195,957,221,3,2424
2,7132,1083,544,1,5365
4,583,766,177,1,3798
4,2044,452,265,1,4825
5,9616,809,790,0,5415
0,5251,852,625,3,7864
23,652,597,294,4,6949
4,3217,243,442,1,9141
16,2534,202,810,2,1881
3,3464,1061,613,3,7543
16,10215,882,1130,0,2069
14,10709,366,166,4,9213
9,3240,545,1055,1,5626
24,3017,811,647,1,1072
0,1088,671,90,1,9214
4,1382,636,56,2,5418
13,3846,92,672,4,7773
17,3575,607,120,4,215
15,3649,528,662,1,6356
8,9807,248,1115,1,9885
4,5860,421,413,3,3347
2,4661,490,636,4,6644
7,1039,233,536,2,1525
7,2726,822,120,2,584
20,9568,592,96,2,4848
24,4964,609,167,3,3207
3,7955,263,975,1,3554
0,2383,153,402,3,9594
20,1163,890,251,4,2979
11,9479,486,24,4,8646
22,8797,992,1021,4,8518
15,10260,286,590,2,1407
6,7340,26,329,3,100
19,3800,667,873,1,1247
17,7344,452,1094,4,3604
2,4811,74,61,3,1733
4,3349,399,1005,0,6946
0,4584,244,649,1,2204
6,7960,91,1125,4,141
2,9975,797,764,4,7672
7,7849,292,126,4,7858
22,1144,348,538,4,4839
6,4759,129,517,2,9258
15,10122,385,93,0,3682
7,2212,248,270,3,8403
1,9929,472,195,1,6675
3,7341,123,8,4,1772
21,10795,896,121,1,2468
12,10620,592,211,3,7589
0,5143,287,1065,4,5768
20,7430,996,1070,1,3034
17,2060,246,636,1,3482
8,1520,824,446,4,2086
6,3464,206,487,0,4831
10,572,682,409,4,4474
0,2322,722,525,0,42
2,9368,481,145,1,3509
1,6590,234,150,0,4677
8,838,480,987,2,7905
0,7468,96,907,1,5410
4,9107,149,1048,4,5593
21,1680,603,810,4,6841
0,10939,223,192,4,7154
4,8731,890,337,2,7419
4,4701,604,180,2,9375
11,10942,887,387,4,7085
18,3877,997,190,3,935
1,1447,695,219,3,8334
17,1966,554,711,3,5866
0,8730,950,1147,4,4264
9,6096,190,835,2,2486
3,6279,505,341,4,8811
4,10477,712,690,1,6116
3,1525,769,103,0,7954
4,1903,483,533,0,1336
11,6850,604,9,4,9977
13,4081,945,145,3,9428
1,1985,206,508,4,5081
20,9287,608,259,2,7862
16,2791,774,123,0,8639
20,8636,47,1033,4,3160
23,1129,387,793,2,6819
22,901,695,581,4,7958
19,2272,1003,930,0,9384
22,419,803,28,1,4010
6,7814,178,628,1,6362
1,10134,61,969,0,2852
8,7441,150,810,4,3697
2,7904,175,1091,3,4734
13,6872,823,1016,2,8365
10,10001,276,284,4,1405
10,10439,842,726,2,3337
7,9662,316,922,1,2121
4,10753,321,267,1,8578
2,5404,234,937,3,7812
5,10338,584,605,2,4198
20,1786,1065,757,0,797
21,3363,192,573,3,4780
2,7570,456,213,2,9740
22,9132,272,94,0,7633
6,2270,1055,610,4,2645
22,6012,715,695,4,6594
0,640,861,463,4,7936
5,7023,3,479,2,9390
7,4568,477,809,4,7212
15,8324,203,31,1,9539
13,3925,391,1115,2,3051
8,8010,484,419,2,2989
0,1462,35,638,4,735
2,6247,898,916,3,7461
6,885,272,566,3,1862
22,10531,123,199,1,9071
7,2152,764,207,2,5678
15,467,1096,490,2,4872
3,4768,120,134,2,2360
2,5602,806,1128,2,4952
6,5265,857,569,2,1745
2,10124,73,662,2,1532
24,1453,707,987,0,2098
17,7013,934,266,0,9456
1,3738,238,66,1,2040
3,647,227,994,2,9370
9,5551,734,644,4,8697
18,6010,63,780,2,6349
24,4040,530,115,3,9937
6,600,943,554,2,7493
16,6268,118,789,4,8131
3,5696,401,501,2,1407
1,3631,259,1017,3,425
3,5174,197,152,3,19
13,4592,807,515,0,4653
1,5528,134,710,3,1395
20,1992,173,1002,0,5393
6,6187,437,241,1,3452
6,2310,36,486,2,8750
0,1373,186,319,0,1587
5,6120,863,119,3,7985
23,7711,898,485,0,8282
3,4146,596,774,2,5645
19,6562,216,138,4,647
6,6455,731,1134,3,5179
5,10109,795,546,1,3968
0,6284,1059,823,0,9710
6,9525,405,836,1,7832
0,9631,318,371,0,7535
17,8864,425,677,4,5700
1,3536,934,703,3,4125
20,7478,689,1035,0,2604
14,498,800,920,2,8025
8,4006,61,1066,2,1071
0,8120,905,222,3,3083
5,9204,895,80,4,7639
19,446,876,845,0,6272
19,3679,213,149,0,7092
23,4235,299,116,3,8241
2,7940,696,390,0,4968
1,6725,210,327,1,3867
11,9723,317,60,4,961
10,4692,832,187,4,9968
3,2906,698,349,0,1784
20,2187,124,242,2,5646
20,8976,593,619,2,2862
7,311,1066,797,3,2840
11,9457,906,61,3,5792
7,10299,894,906,0,4097
18,5109,443,149,2,1142
10,7769,458,222,3,3770
6,9360,709,307,4,7657
3,3567,393,168,2,4860
5,3295,700,793,2,1516
18,3453,412,299,1,8308
9,3094,142,151,4,506
3,9672,664,810,1,1043
20,5259,45,194,2,7748
16,6831,204,719,1,9884
8,7377,586,826,1,7275
12,5064,768,786,1,398
5,7064,1074,810,4,7971
2,3683,414,742,2,6341
3,4771,460,662,1,1842
4,639,240,567,4,8620
11,10969,391,411,4,6916
9,9329,53,181,3,8794
9,7550,66,446,1,9922
5,1256,974,687,4,4147
7,9887,1040,178,4,3505
1,3074,1023,224,2,1113
3,4512,894,192,2,778
23,783,775,648,0,593
6,9923,126,990,2,1234
18,9146,1006,165,4,4303
4,7686,1054,925,3,4829
22,4853,766,1138,3,1164
11,5813,971,977,4,2930
8,10791,850,345,3,8181
1,6515,437,991,2,6704
4,7307,1042,140,0,434
22,10649,294,227,1,2730
16,5640,129,531,2,9111
1,616,414,291,4,5278
8,10397,213,122,1,1446
13,1164,216,722,4,4983
3,6298,714,302,3,2400
20,5660,224,956,3,4939
5,6265,737,578,3,390
24,4732,1069,535,1,372
1,6850,508,861,4,8785
2,977,190,52,3,7295
14,8958,396,1135,0,8075
23,973,671,110,2,4031
6,306,368,743,4,6835
1,10559,662,872,1,4742
16,445,586,771,2,7722
16,8761,516,367,2,2581
3,10174,1080,383,4,3629
6,6337,718,62,2,6696
0,5927,461,304,3,2161
11,31,154,832,1,4954
1,6013,161,429,1,1702
19,1646,597,1136,2,6561
10,6369,968,218,4,3528
12,7787,481,620,3,8250
3,573,642,912,2,6908
4,4508,1088,306,1,3927
8,9088,395,1084,0,8869
9,2504,103,111,1,293
23,6291,839,460,0,9458
0,7238,716,669,4,3490
11,9280,115,589,1,6562
14,7640,874,278,0,4911
5,2931,953,617,4,4164
17,3616,742,1026,1,2464
8,7931,483,704,1,2311
10,527,1065,89,0,6885
23,4056,323,1034,2,7841
23,1754,234,491,0,7514
18,1546,897,1100,0,6275
4,1491,950,609,1,8924
1,1619,96,24,4,9532
4,6921,329,57,3,2185
18,2934,83,223,2,4388
8,10148,214,2,1,3499
14,6517,978,681,3,9952
22,4312,627,1100,2,2917
18,7775,532,311,1,5256
7,9907,961,22,4,8208
0,7019,32,517,1,9197
16,8723,311,817,0,6340
9,6794,159,600,0,1903
14,4914,860,528,3,2193
2,4950,472,843,3,3422
0,2997,728,612,3,9569
13,9639,282,379,0,7850
22,6099,746,40,4,578
13,5735,951,635,4,4639
23,3995,279,850,1,3981
1,3375,384,309,0,2582
15,707,851,638,4,3983
18,1467,823,980,0,6522
9,177,189,493,4,2456
18,6610,515,590,2,7051
23,9667,1063,176,4,7111
3,1679,750,139,0,795
17,6805,1093,195,0,1321
5,701,774,955,0,2961
3,120,690,362,1,258
5,3050,174,60,2,7060
9,619,474,72,2,4581
9,9996,238,376,3,8296
14,9162,859,717,3,8162
3,1710,637,305,1,585
2,6679,817,7,2,9972
3,436,667,675,1,8277
6,4655,362,430,2,309
19,9664,286,882,0,1106
22,1512,622,795,2,912
6,7498,391,797,3,9138
5,764,163,115,4,21
7,138,1001,304,4,3384
4,9474,318,68,4,6564
7,5881,354,757,4,935
20,6605,632,523,2,5587
8,8345,884,130,2,7607
20,122,458,375,0,4912
7,3364,39,124,3,4040
8,3,694,922,0,8957
2,9933,435,467,3,3356
11,8706,332,437,0,4814
21,3051,844,670,4,6106
6,6693,722,1046,0,3752
15,3126,259,441,0,7571
24,6159,496,443,0,7554
23,10703,847,550,4,1758
11,42,206,554,3,5155
20,10636,562,1044,1,108
4,9335,950,1039,3,8760
23,9798,91,765,4,2789
1,10269,325,744,2,63
15,8274,801,597,4,5375
1,5859,610,419,2,4808
13,3078,79,427,0,5482
19,6066,618,493,3,4838
4,4637,642,761,0,7208
8,335,253,510,4,8465
14,3459,96,302,3,3019
12,2900,5,360,1,7337
24,10204,510,601,1,8653
22,3595,394,711,0,3842
9,9647,347,698,0,5588
1,8333,1029,833,1,332
0,2146,643,513,4,525
23,3355,202,660,4,3833
10,6325,295,412,1,1501
24,1250,835,1100,1,7509
0,4963,1027,149,1,5313
24,9290,682,231,3,7396
2,7789,383,673,0,4038
11,10141,734,893,4,4724
5,9508,798,494,1,7342
5,10739,815,837,3,693
0,10768,666,339,2,7119
6,1591,467,789,1,9007
20,10926,1065,1006,3,1050
4,7275,1058,866,4,6532
14,4286,990,198,1,7910
8,755,468,296,3,4626
3,3310,188,438,0,6992
15,7868,598,633,1,2727
23,8574,957,375,4,3907
9,4229,433,851,4,6567
9,7460,348,333,2,1997
3,8547,971,303,4,225
21,9874,465,572,3,7501
6,3143,669,728,2,5327
10,5059,606,528,4,4946
6,6413,219,797,1,9861
3,4181,102,120,0,9371
21,10507,16,723,3,5711
9,4272,623,698,3,5569
3,3300,238,72,2,1884
1,6551,544,20,2,405
9,6197,179,564,3,4726
14,10356,854,93,2,6693
3,5458,962,1101,3,2570
4,10358,1005,92,2,7956
0,10720,413,1148,0,4532
24,292,695,1097,0,6149
8,6684,57,37,0,6863
22,921,400,874,4,6183
22,3257,817,436,1,8154
23,5425,484,583,4,1522
15,2051,598,960,3,9216
1,3485,60,947,0,2465
1,8906,206,561,3,8346
7,5437,192,573,4,7756
10,3383,123,1026,3,9214
2,1433,1038,419,4,6054
4,6950,1098,363,3,6274
6,4359,1,301,1,447
2,8517,313,326,4,7435
12,9778,272,594,0,1888
3,6584,301,562,2,8973
12,8585,936,58,1,633
18,6347,196,1141,1,4150
14,7291,922,826,0,2863
12,2697,507,179,1,3482
0,6246,891,287,0,8732
2,3271,515,114,2,8128
9,1128,849,690,0,7868
12,5499,914,1090,2,5860
14,2424,960,853,4,4480
5,4917,30,169,1,4025
1,5118,244,859,0,1401
7,4592,1014,518,0,464
2,1269,342,702,2,1009
9,1554,404,73,0,3634
8,5277,327,892,3,9934
9,3664,58,715,2,2827
1,367,34,602,1,5596
8,3213,825,840,3,1686
13,5430,351,195,4,4803
6,840,76,305,0,8552
1,7154,890,1004,0,8452
11,4641,689,1036,3,1352
3,2690,660,564,3,4940
17,10974,656,885,2,52
3,6059,931,685,2,8394
10,2771,649,1148,0,1394
0,4867,188,526,1,8715
17,5976,333,733,0,9114
20,4906,237,573,3,3392
14,10859,814,326,2,2790
20,792,418,185,2,8894
6,6905,844,112,0,7453
16,9551,635,901,1,3822
15,3751,67,655,0,5555
6,5387,782,235,3,4700
15,6405,186,207,3,3505
9,5455,1009,387,4,3965
3,3095,995,657,3,523
8,3205,420,111,2,8003
7,605,78,79,4,3136
14,9545,782,1120,3,3804
14,5678,85,1052,3,5022
6,8198,688,571,1,7412
16,2228,250,1121,4,3700
21,5146,201,270,0,9372
21,3741,800,711,0,4163
8,7058,76,949,4,4570
3,4187,821,339,0,8195
5,2168,400,629,4,4896
15,10198,783,69,0,6179
8,10398,148,789,2,5947
4,7513,413,89,0,8931
11,5619,43,156,0,4178
16,3085,12,91,1,8032
4,8566,925,946,4,3017
1,10213,414,1145,1,7408
18,4726,1007,815,1,9896
2,2568,79,494,2,7093
21,7033,234,548,0,5048
4,6088,947,80,1,6164
3,4986,1068,273,0,8618
17,563,282,440,0,8279
6,4836,434,985,0,6129
20,9304,559,644,1,8199
3,4577,1025,1090,3,5716
0,4180,638,617,0,1169
18,2416,875,682,3,453
8,2871,844,990,4,4323
6,1817,962,486,3,4509
0,5532,194,318,4,9054
1,765,423,538,3,9426
10,2111,1006,1128,1,9820
13,4206,504,923,2,6123
17,7382,642,898,0,5062
9,4543,643,999,4,7284
17,4243,289,278,3,8460
18,8900,587,1054,2,4621
21,6019,976,1050,4,8065
20,9213,497,221,0,9482
7,7633,580,778,4,1173
4,6934,465,55,1,6847
19,2507,755,235,1,1476
4,8855,204,1049,1,7525
20,6690,816,809,0,5328
24,10673,97,256,3,5029
11,65,152,887,0,8871
19,9207,3,265,0,9649
0,8507,324,161,0,1718
7,857,65,235,3,7254
9,4966,704,270,3,5652
0,10301,562,1094,2,4468
2,2841,1073,807,4,4621
1,9906,670,438,1,2361
24,499,770,350,1,1963
5,4352,829,954,2,6005
18,6515,892,963,2,3963
8,5593,24,969,3,4077
1,5265,515,757,2,9058
1,10020,1062,306,2,4943
4,8820,414,1050,0,9800
19,121,251,662,3,8282
0,7671,192,900,0,8938
2,8363,1039,1137,0,4250
7,2967,600,505,4,9127
20,5938,815,1135,4,7097
2,2232,822,777,2,6688
15,686,190,569,3,6186
8,9288,337,716,0,6027
9,3886,546,491,0,3080
13,9232,582,417,3,6560
8,6809,1053,566,4,5560
23,1636,333,517,0,8801
17,4432,55,43,3,3340
5,1367,109,703,2,7908
2,8407,887,432,0,8216
3,8737,326,174,3,2061
21,6905,530,1048,0,8137
24,9643,794,72,4,75
17,10781,376,415,2,8312
9,10711,79,510,4,2180
9,4825,875,865,4,4747
3,10705,581,550,4,6326
9,5130,257,901,0,8395
16,4145,1099,88,4,5365
23,6241,192,922,4,3041
22,8834,164,543,1,9666
16,8144,444,704,3,6636
7,3353,207,907,4,7136
13,2347,660,45,0,4186
22,6206,833,404,0,8700
21,9433,640,439,0,4981
5,2744,317,284,0,6245
7,1426,968,215,1,5456
5,5993,289,581,3,341
17,6153,514,1009,0,4246
6,389,393,802,0,3832
1,4570,165,1141,3,2817
4,213,136,536,1,3687
18,2855,748,854,1,6888
7,1937,205,197,2,7604
5,417,859,534,0,8421
11,2864,296,989,3,6130
2,8145,197,585,0,937
10,8346,468,97,4,4163
7,6318,1017,807,3,2653
5,4953,606,716,0,4839
1,5720,22,929,1,3676
5,1608,909,1013,0,3226
8,2664,784,836,0,4458
8,10863,490,356,4,6762
15,10208,1037,347,4,6519
6,10128,206,411,3,1456
20,1469,744,594,3,9687
18,8937,444,303,1,4338
20,3999,149,1081,0,7581
4,10803,699,777,4,1003
22,6063,277,617,1,7279
1,522,285,185,1,7698
1,5497,652,140,2,9430
21,704,369,345,3,3961
16,4167,813,194,2,856
1,4941,485,1149,2,2989
22,8609,163,636,2,4653
1,10985,110,1057,2,3067
17,2654,873,393,1,6806
24,3027,546,210,4,1961
20,5470,169,180,2,7518
6,1502,765,102,2,6993
22,8671,731,486,2,4551
19,5595,382,674,4,1293
4,1325,489,790,2,129
5,8124,359,971,0,8123
7,2632,989,1009,2,4989
5,8852,668,189,1,7897
5,1309,604,604,1,1195
21,8175,631,238,1,1836
2,3654,1046,143,2,8005
10,1339,599,257,0,3863
1,1655,858,688,2,6547
4,6543,564,1142,0,213
9,9595,2,283,1,8515
8,2811,326,1046,3,7322
23,3106,1016,908,4,6495
21,10157,139,651,4,9961
5,1058,625,365,2,9430
9,2723,330,949,2,903
2,4817,707,780,1,3160
16,5978,663,655,0,9969
16,7758,57,331,1,2877
23,770,419,9,4,2268
10,5284,176,369,3,199
6,1824,690,1009,1,5141
12,9218,826,167,2,9675
5,5133,12,545,2,4818
15,9258,543,962,3,9400
18,9087,1028,919,0,2461
5,3181,40,635,3,9306
1,1463,447,1048,0,4602
5,4750,119,739,4,3845
5,9778,159,356,3,9826
5,7991,488,860,1,4954
18,2554,716,16,3,946
10,3458,841,884,2,1322
19,2639,993,680,2,172
19,4702,942,14,4,6770
2,4287,970,644,1,7258
6,897,169,838,0,971
0,10697,1004,174,4,32
9,8885,1022,251,0,5294
12,523,35,459,0,1248
1,8521,615,1111,0,5778
24,3092,283,102,0,8982
7,345,781,1092,4,6181
19,9701,784,805,2,2687
1,2888,291,472,2,5834
14,2163,383,7,3,2305
9,3795,599,41,4,9704
20,2978,829,489,3,6145
8,6392,1061,483,0,5452
21,8861,694,541,2,3916
3,6640,814,638,0,7366
5,8683,230,378,0,4695
9,10127,821,441,4,7747
7,2497,31,430,4,7282
8,6967,313,570,4,232
4,9822,953,772,1,5023
9,4501,998,30,2,3020
7,7490,397,226,3,3680
4,4956,588,151,1,890
5,238,833,642,3,1182
3,10665,320,46,1,8585
14,6001,924,816,0,5387
8,6035,357,388,1,7347
1,7355,779,584,4,3853
18,2832,530,1009,3,4374
16,10209,243,428,3,6671
9,1162,251,343,1,9657
10,1193,552,405,3,263
5,900,21,990,1,9616
24,8433,417,381,1,9537
6,7102,960,450,0,1208
19,6487,78,1139,0,443
1,7585,475,696,2,2803
9,2928,188,454,3,3275
17,10136,369,948,2,2363
14,4576,329,133,1,4389
21,1322,502,1112,2,1772
16,411,452,288,4,4804
0,8521,684,714,0,1413
18,9984,304,1005,0,7320
22,6468,510,1075,4,5363
5,7402,908,338,1,831
4,9050,880,895,3,1735
1,4535,333,290,0,490
1,7377,275,326,3,6867
1,1957,611,1107,2,4116
15,7858,299,253,4,5070
8,5567,969,141,2,5489
1,6514,287,344,1,5415
4,10308,308,1117,1,569
5,848,527,152,1,762
4,9017,1019,94,2,796
8,8191,685,78,4,2192
2,2673,379,567,1,1413
0,9690,1026,119,3,4524
9,10022,318,944,3,3398
3,2725,920,667,4,8817
6,3900,626,484,2,2127
7,4081,586,445,2,25
15,2997,938,357,2,3873
5,3300,295,1043,0,2022
1,9067,260,710,0,1608
10,9054,981,756,3,2825
24,7371,327,70,0,544
9,10182,555,78,0,1830
3,10020,1076,749,0,7538
14,3583,23,1087,3,589
18,475,664,0,4,5713
10,1181,762,801,2,4752
22,1258,58,943,2,4268
15,2421,84,820,1,2993
12,9356,450,220,0,258
23,10118,966,153,4,9344
11,4404,840,1092,0,4126
12,1217,541,607,0,5910
2,7220,899,46,3,283
16,5992,816,664,3,7226
19,7669,888,155,0,5066
8,191,224,509,0,9379
13,2146,958,318,0,8523
2,10117,722,716,3,2340
0,1036,150,459,1,8890
3,8240,992,815,3,9779
2,3328,150,229,4,3884
10,10716,39,1026,2,81
11,548,950,1048,2,9927
4,7213,467,466,3,1474
21,1117,493,467,2,8931
12,10046,948,482,4,4617
8,6809,1051,1072,1,2321
3,5653,425,153,1,6175
9,5525,1069,376,0,5507
15,6427,859,193,0,7499
4,10897,565,547,3,3284
13,5254,749,171,3,8971
9,3124,738,526,1,5929
1,8457,1020,272,0,5247
9,8137,535,930,1,3238
0,1937,904,65,3,9401
7,3406,884,1127,0,3571
7,7123,310,890,0,1908
5,3754,855,474,2,971
12,2282,691,82,2,5802
6,1288,706,685,2,3733
24,3512,428,226,0,5938
7,3443,389,979,1,8338
5,2146,670,522,2,5524
9,5363,29,627,4,1148
21,10656,777,139,2,4920
16,5768,993,407,0,9282
5,10723,428,604,3,8653
17,6227,499,938,2,39
10,1129,1061,407,1,6401
9,9889,556,489,2,4240
7,7579,459,292,2,9147
3,9309,965,69,4,2239
3,3405,1035,635,0,7050
7,8831,105,515,4,9405
8,4,879,66,3,5140
2,9808,366,588,1,6827
17,7800,954,319,4,1676
24,3702,344,721,3,2610
19,7585,602,906,4,5499
0,765,675,601,2,5261
2,8651,913,127,4,6537
5,2053,249,518,1,6683
22,2662,947,895,3,8305
4,10727,807,652,3,4200
8,2497,851,1135,1,3668
5,5201,146,205,1,2704
1,10470,41,1091,1,1386
13,5428,465,189,0,9135
4,7127,280,847,3,4531
16,8192,510,518,3,975
18,4243,217,934,3,5051
2,5379,597,480,3,9086
6,10021,1048,387,4,5768
20,7126,703,923,2,306
0,8134,424,796,2,1575
1,5632,934,1044,4,8175
24,1147,484,335,0,2437
1,4944,556,924,4,9344
17,3376,562,465,4,5390
16,445,857,707,0,7453
1,8995,288,1106,1,4725
0,335,102,1004,2,8462
5,6775,1043,307,4,8635
8,1611,1053,1122,1,6624
14,8209,446,31,3,137
0,4709,720,690,2,3958
1,626,339,495,1,4303
13,5151,228,794,2,5363
4,8349,386,433,2,4566
2,537,847,157,2,5612
1,4765,455,788,2,9098
0,1536,44,234,4,1786
12,249,1077,256,1,6029
4,984,978,670,4,5503
4,7683,496,179,2,4558
15,16,783,803,4,5122
22,7577,779,734,3,5309
24,8701,926,31,1,6597
7,1505,355,707,4,8146
8,1702,198,770,4,4064
6,1218,750,287,4,1909
19,6189,234,51,0,1970
8,3206,774,108,4,6732
23,9237,727,959,4,4111
2,72,505,712,2,7087
4,4888,87,994,4,6265
21,8092,304,26,1,1869
16,5532,452,986,0,9240
11,8348,433,483,0,4932
14,9492,749,338,2,5062
8,499,251,326,4,1497
2,8596,685,310,2,721
0,4033,444,491,1,9933
1,1235,39,471,4,9563
23,10542,304,458,3,934
7,7407,67,972,2,3629
16,2495,81,1010,2,7552
2,4012,464,495,3,8903
18,410,136,813,4,6504
11,7383,379,200,0,2198
8,1285,818,373,0,1752
9,10210,230,833,2,5737
2,3121,922,168,0,2599
19,6412,216,823,2,653
1,6242,679,65,4,9896
9,8819,1085,1036,3,3392
9,1308,98,186,2,2130
7,2889,35,944,0,6001
6,8603,511,438,1,5601
7,8016,983,231,1,9972
15,1155,629,314,1,4756
10,204,909,339,0,5639
22,10019,756,987,0,382
2,8465,394,496,3,1318
24,1476,323,674,0,5638
2,4105,495,832,2,619
7,6188,365,722,2,2101
13,9289,140,898,0,3670
8,10221,329,1095,2,1801
17,372,1040,893,1,5216
4,2407,321,549,4,9912
2,6794,713,707,0,2393
4,7295,231,720,4,2378
8,5963,66,186,0,6059
4,6423,159,851,0,5651
22,6856,235,103,4,1966
8,8858,644,801,1,3872
11,8946,319,1009,0,6199
6,148,201,223,0,6197
0,1273,699,713,4,8600
3,8986,637,497,4,331
14,1679,723,830,4,1129
2,4785,481,366,1,1478
19,1442,81,794,1,5595
6,10209,312,413,1,5416
11,8111,386,775,0,6386
6,1674,961,720,3,5804
17,7899,1009,779,4,3827
4,7455,404,539,1,8217
17,5250,631,132,2,7528
3,3225,813,338,1,2206
2,9733,486,8,1,8506
12,10181,665,743,3,5918
7,2037,79,635,3,5498
18,9439,158,974,3,3384
10,710,89,706,1,4980
17,2274,808,648,4,2110
4,8186,1063,187,1,23
3,4987,112,184,0,82
8,9120,1005,765,2,9848
16,1403,212,196,2,5127
6,1644,669,83,4,5739
18,10030,548,874,0,65
21,2504,265,541,1,7507
2,483,1093,682,4,3028
13,7170,6,627,1,7609
5,10297,970,196,2,5775
4,8849,205,661,3,4905
0,6262,292,27,1,7215
13,8479,87,238,4,8480
9,1232,140,1000,2,9893
19,1153,224,512,1,8787
4,5230,322,555,0,6848
5,10780,488,22,4,9444
5,45,505,253,3,348
2,2613,776,531,0,7513
14,7780,115,12,3,3699
8,1046,944,31,0,666
14,7673,291,1085,4,1660
1,7019,594,808,0,7511
10,3102,8,73,3,9452
4,5553,47,733,2,3834
23,8794,438,645,1,2225
6,547,1037,1096,0,1741
4,1873,793,281,2,8991
23,5203,130,915,2,1358
6,4656,481,546,4,7946
6,367,577,1107,1,498
0,10470,193,32,2,609
14,3238,795,513,3,3638
7,8000,903,532,3,1609
15,6717,851,148,4,8023
4,10335,168,1087,2,3386
10,1263,713,76,4,3201
15,5117,128,54,4,4525
16,3776,735,154,1,6100
5,10223,1001,181,2,1735
7,4635,843,754,0,3153
21,308,531,382,1,9544
6,5395,790,692,4,7501
21,4980,450,17,1,1686
11,6229,6,501,4,1231
19,1605,905,807,2,4151
2,9047,369,586,0,3169
10,10270,532,558,4,9732
5,9169,139,590,3,5857
